Date,Open,High,Low,Close,Volume,Currency
2019-01-11,0.0179,0.018,0.0173,0.0176,0,USD
2019-01-12,0.0176,0.0178,0.017,0.0172,0,USD
2019-01-13,0.0172,0.0172,0.016,0.0164,0,USD
2019-01-14,0.0164,0.0164,0.0155,0.0159,0,USD
2019-01-15,0.0159,0.0165,0.0153,0.0153,0,USD
2019-01-16,0.0153,0.0154,0.0147,0.015,0,USD
2019-01-17,0.015,0.0157,0.0149,0.0152,0,USD
2019-01-18,0.0152,0.0152,0.0146,0.0146,0,USD
2019-01-19,0.0146,0.0151,0.0146,0.0147,0,USD
2019-01-20,0.0147,0.015,0.0138,0.0142,0,USD
2019-01-21,0.0142,0.0143,0.0133,0.0137,0,USD
2019-01-22,0.0137,0.0138,0.013,0.0134,0,USD
2019-01-23,0.0134,0.0136,0.0131,0.0134,0,USD
2019-01-24,0.0134,0.0134,0.0128,0.0129,0,USD
2019-01-25,0.0129,0.0148,0.0129,0.0134,0,USD
2019-01-26,0.0134,0.0146,0.0132,0.0137,0,USD
2019-01-27,0.0137,0.0142,0.0135,0.0136,0,USD
2019-01-28,0.0136,0.0137,0.0121,0.0123,0,USD
2019-01-29,0.0123,0.0131,0.0123,0.0127,0,USD
2019-01-30,0.0127,0.0135,0.0126,0.013,0,USD
2019-01-31,0.013,0.0134,0.0126,0.0128,0,USD
2019-02-01,0.0128,0.0128,0.0121,0.0125,0,USD
2019-02-02,0.0125,0.013,0.0123,0.0125,0,USD
2019-02-03,0.0125,0.0127,0.0124,0.0126,0,USD
2019-02-04,0.0126,0.0127,0.0123,0.0124,0,USD
2019-02-05,0.0124,0.0128,0.0123,0.0124,0,USD
2019-02-06,0.0124,0.0126,0.0121,0.0122,0,USD
2019-02-07,0.0122,0.0124,0.012,0.0121,0,USD
2019-02-08,0.0121,0.0133,0.0121,0.0128,0,USD
2019-02-09,0.0128,0.0129,0.0125,0.0127,0,USD
2019-02-10,0.0127,0.0129,0.0123,0.0125,0,USD
2019-02-11,0.0125,0.0127,0.0123,0.0125,0,USD
2019-02-12,0.0125,0.0126,0.0123,0.0124,0,USD
2019-02-13,0.0124,0.0125,0.0122,0.0122,0,USD
2019-02-14,0.0122,0.0126,0.0122,0.0123,0,USD
2019-02-15,0.0123,0.0125,0.0123,0.0123,0,USD
2019-02-16,0.0123,0.0124,0.0123,0.0123,0,USD
2019-02-17,0.0123,0.0124,0.0121,0.0122,0,USD
2019-02-18,0.0122,0.0128,0.0122,0.0128,0,USD
2019-02-19,0.0128,0.0133,0.0127,0.0129,0,USD
2019-02-20,0.0129,0.0132,0.0129,0.013,0,USD
2019-02-21,0.013,0.0131,0.0126,0.0128,0,USD
2019-02-22,0.0128,0.013,0.0127,0.0129,0,USD
2019-02-23,0.0129,0.0129,0.0126,0.0128,0,USD
2019-02-24,0.0128,0.013,0.0124,0.0124,0,USD
2019-02-25,0.0124,0.0127,0.0123,0.0127,0,USD
2019-02-26,0.0127,0.0128,0.0126,0.0127,0,USD
2019-02-27,0.0127,0.0127,0.0124,0.0125,0,USD
2019-02-28,0.0125,0.0126,0.0124,0.0125,0,USD
2019-03-01,0.0125,0.0125,0.0123,0.0124,0,USD
2019-03-02,0.0124,0.0124,0.0123,0.0124,0,USD
2019-03-03,0.0124,0.0125,0.0124,0.0124,0,USD
2019-03-04,0.0124,0.0124,0.012,0.0121,0,USD
2019-03-05,0.0121,0.014,0.0119,0.0129,0,USD
2019-03-06,0.0129,0.0129,0.0127,0.0128,0,USD
2019-03-07,0.0128,0.015,0.0127,0.0147,0,USD
2019-03-08,0.0147,0.0234,0.0143,0.0187,0,USD
2019-03-09,0.0187,0.0218,0.0185,0.0205,0,USD
2019-03-10,0.0205,0.0217,0.0205,0.0211,0,USD
2019-03-11,0.0211,0.0241,0.0204,0.0234,0,USD
2019-03-12,0.0234,0.0798,0.0234,0.0528,0,USD
2019-03-13,0.0528,0.0768,0.0521,0.0582,0,USD
2019-03-14,0.0582,0.0643,0.0582,0.0601,0,USD
2019-03-15,0.0601,0.1259,0.0601,0.103,0,USD
2019-03-16,0.103,0.1043,0.0759,0.0818,0,USD
2019-03-17,0.0818,0.0818,0.0655,0.0668,0,USD
2019-03-18,0.0668,0.0821,0.0662,0.0688,0,USD
2019-03-19,0.0688,0.0784,0.0649,0.0784,0,USD
2019-03-20,0.0784,0.0784,0.0681,0.0704,0,USD
2019-03-21,0.0704,0.0709,0.064,0.0665,0,USD
2019-03-22,0.0665,0.0677,0.0631,0.0663,0,USD
2019-03-23,0.0663,0.0699,0.0646,0.0665,0,USD
2019-03-24,0.0665,0.0665,0.0635,0.0636,0,USD
2019-03-25,0.0636,0.0638,0.0533,0.0551,0,USD
2019-03-26,0.0551,0.0555,0.0495,0.0496,0,USD
2019-03-27,0.0496,0.0566,0.0496,0.0534,0,USD
2019-03-28,0.0534,0.0547,0.0497,0.0503,0,USD
2019-03-29,0.0503,0.0536,0.0454,0.0465,0,USD
2019-03-30,0.0465,0.0475,0.0459,0.0462,0,USD
2019-03-31,0.0462,0.0462,0.0444,0.0447,0,USD
2019-04-01,0.0447,0.0462,0.0433,0.0444,0,USD
2019-04-02,0.0444,0.0494,0.0444,0.048,0,USD
2019-04-03,0.048,0.051,0.0458,0.0473,0,USD
2019-04-04,0.0473,0.0481,0.0451,0.0451,0,USD
2019-04-05,0.0451,0.052,0.045,0.0508,0,USD
2019-04-06,0.0508,0.0512,0.0483,0.0489,0,USD
2019-04-07,0.0489,0.0525,0.0489,0.0515,0,USD
2019-04-08,0.0515,0.0554,0.0515,0.0549,0,USD
2019-04-09,0.0549,0.0582,0.0536,0.0573,0,USD
2019-04-10,0.0573,0.0759,0.0558,0.0759,0,USD
2019-04-11,0.0759,0.0996,0.0649,0.0865,0,USD
2019-04-12,0.0865,0.1043,0.0788,0.0788,0,USD
2019-04-13,0.0788,0.0862,0.0714,0.0833,0,USD
2019-04-14,0.0833,0.0851,0.0808,0.0849,0,USD
2019-04-15,0.0849,0.0862,0.0798,0.0798,0,USD
2019-04-16,0.0798,0.0893,0.0764,0.0847,0,USD
2019-04-17,0.0847,0.087,0.0815,0.084,0,USD
2019-04-18,0.084,0.0875,0.082,0.0852,0,USD
2019-04-19,0.0852,0.0859,0.0811,0.0837,0,USD
2019-04-20,0.0837,0.0971,0.0833,0.0937,0,USD
2019-04-21,0.0937,0.0966,0.0831,0.0844,0,USD
2019-04-22,0.0844,0.0844,0.0766,0.0818,0,USD
2019-04-23,0.0818,0.0823,0.0781,0.0795,0,USD
2019-04-24,0.0795,0.0796,0.069,0.0726,0,USD
2019-04-25,0.0726,0.0829,0.07,0.0772,0,USD
2019-04-26,0.0772,0.0773,0.0699,0.0715,0,USD
2019-04-27,0.0715,0.0742,0.0714,0.0724,0,USD
2019-04-28,0.0724,0.0732,0.0724,0.0732,0,USD
2019-04-29,0.0732,0.0739,0.07,0.071,0,USD
2019-04-30,0.071,0.0713,0.058,0.0675,0,USD
2019-05-01,0.0675,0.0711,0.0671,0.0695,0,USD
2019-05-02,0.0695,0.0717,0.0686,0.0716,0,USD
2019-05-03,0.0716,0.0753,0.0714,0.0753,0,USD
2019-05-04,0.0753,0.0753,0.07,0.07,0,USD
2019-05-05,0.07,0.0713,0.07,0.0713,0,USD
2019-05-06,0.0713,0.0713,0.061,0.0667,0,USD
2019-05-07,0.0667,0.0709,0.06,0.0631,0,USD
2019-05-08,0.0631,0.0635,0.0583,0.0583,0,USD
2019-05-09,0.0583,0.0702,0.0577,0.058,0,USD
2019-05-10,0.058,0.0608,0.0579,0.0604,0,USD
2019-05-11,0.0604,0.0681,0.0562,0.0681,0,USD
2019-05-12,0.0681,0.0681,0.0598,0.0598,0,USD
2019-05-13,0.0598,0.0647,0.0588,0.0631,0,USD
2019-05-14,0.0631,0.0684,0.0594,0.064,0,USD
