Date,Open,High,Low,Close,Volume,Currency
2019-11-19,0.0122,0.0122,0.0113,0.0119,20791624,USD
2019-11-20,0.0119,0.0119,0.0113,0.0114,14753300,USD
2019-11-21,0.0114,0.0114,0.0101,0.0104,23886008,USD
2019-11-22,0.0104,0.0105,0.0093,0.01,33893520,USD
2019-11-23,0.01,0.0107,0.0098,0.0106,21056864,USD
2019-11-24,0.0106,0.0106,0.0095,0.0097,23685998,USD
2019-11-25,0.0097,0.0112,0.0091,0.0111,16421851,USD
2019-11-26,0.0111,0.0123,0.0108,0.0121,15560504,USD
2019-11-27,0.0121,0.0128,0.011,0.0126,11818331,USD
2019-11-28,0.0126,0.0139,0.0121,0.0135,13110519,USD
2019-11-29,0.0135,0.0135,0.0134,0.0134,7264165,USD
2019-11-30,0.0134,0.0134,0.0123,0.0126,13511452,USD
2019-12-01,0.0126,0.0134,0.012,0.0127,12047094,USD
2019-12-02,0.0127,0.0127,0.0123,0.0123,10336577,USD
2019-12-03,0.0123,0.0123,0.0088,0.0119,11846355,USD
2019-12-04,0.0119,0.0133,0.0118,0.0123,17336024,USD
2019-12-05,0.0123,0.0133,0.0121,0.0124,12695021,USD
2019-12-06,0.0124,0.0134,0.0123,0.0132,14748098,USD
2019-12-07,0.0132,0.0137,0.0131,0.0134,13424036,USD
2019-12-08,0.0134,0.0134,0.0125,0.0127,19868440,USD
2019-12-09,0.0127,0.0131,0.0121,0.0122,17731544,USD
2019-12-10,0.0122,0.0125,0.0105,0.0109,26269422,USD
2019-12-11,0.0109,0.0118,0.0108,0.0113,18643978,USD
2019-12-12,0.0113,0.0114,0.0108,0.011,20596658,USD
2019-12-13,0.011,0.0115,0.011,0.0114,16290435,USD
2019-12-14,0.0114,0.0116,0.0109,0.0115,16699998,USD
2019-12-15,0.0115,0.0126,0.0112,0.012,20097916,USD
2019-12-16,0.012,0.0123,0.0108,0.011,19818778,USD
2019-12-17,0.011,0.011,0.0094,0.0098,22926678,USD
2019-12-18,0.0098,0.0108,0.0093,0.0107,28458102,USD
2019-12-19,0.0107,0.0107,0.0099,0.0104,18964084,USD
2019-12-20,0.0104,0.0109,0.01,0.0108,21701504,USD
2019-12-21,0.0108,0.0108,0.0102,0.0104,17514656,USD
2019-12-22,0.0104,0.0104,0.0096,0.0101,23630268,USD
2019-12-23,0.0101,0.0103,0.0097,0.01,17864704,USD
2019-12-24,0.01,0.0111,0.0098,0.0109,25496904,USD
2019-12-25,0.0109,0.011,0.0099,0.0101,20053936,USD
2019-12-26,0.0101,0.0111,0.0101,0.0103,25863456,USD
2019-12-27,0.0103,0.0112,0.0102,0.011,23101180,USD
2019-12-28,0.011,0.0121,0.0107,0.0118,24614470,USD
2019-12-29,0.0118,0.0121,0.0112,0.0114,19573352,USD
2019-12-30,0.0114,0.0116,0.0112,0.0114,15162851,USD
2019-12-31,0.0114,0.0114,0.0107,0.0109,17272882,USD
2020-01-01,0.0109,0.0109,0.0103,0.0106,18764108,USD
2020-01-02,0.0106,0.0107,0.0101,0.0102,15134715,USD
2020-01-03,0.0102,0.0105,0.0102,0.0103,16339150,USD
2020-01-04,0.0103,0.0106,0.0103,0.0106,15028876,USD
2020-01-05,0.0106,0.0108,0.0103,0.0105,13751098,USD
2020-01-06,0.0105,0.0108,0.0105,0.0107,13640942,USD
2020-01-07,0.0107,0.0108,0.0101,0.0103,16601165,USD
2020-01-08,0.0103,0.0104,0.01,0.0102,26331964,USD
2020-01-09,0.0102,0.0104,0.0099,0.01,23418614,USD
2020-01-10,0.01,0.0103,0.0099,0.0103,21551744,USD
2020-01-11,0.0103,0.0103,0.01,0.0101,17734506,USD
2020-01-12,0.0102,0.0102,0.01,0.0102,17621796,USD
2020-01-13,0.0102,0.0102,0.0098,0.0099,18471904,USD
2020-01-14,0.0099,0.01,0.0091,0.0094,39369452,USD
2020-01-15,0.0094,0.0101,0.0092,0.0097,37041288,USD
2020-01-16,0.0097,0.0097,0.0093,0.0096,20427216,USD
2020-01-17,0.0096,0.0102,0.0095,0.01,28045920,USD
2020-01-18,0.01,0.0102,0.0098,0.0101,24870414,USD
2020-01-19,0.0101,0.0101,0.0093,0.0095,22139682,USD
2020-01-20,0.0095,0.0097,0.0093,0.0095,20026200,USD
2020-01-21,0.0095,0.0098,0.0094,0.0096,21549152,USD
2020-01-22,0.0096,0.0097,0.0095,0.0095,15171734,USD
2020-01-23,0.0095,0.0096,0.0091,0.0093,19031980,USD
2020-01-24,0.0093,0.0096,0.009,0.0094,19442036,USD
2020-01-25,0.0094,0.0096,0.0092,0.0095,15268218,USD
2020-01-26,0.0095,0.0098,0.0094,0.0097,17856208,USD
2020-01-27,0.0097,0.0098,0.0094,0.0096,17856936,USD
2020-01-28,0.0096,0.0096,0.009,0.0092,20293560,USD
2020-01-29,0.0092,0.0092,0.0088,0.0088,18126948,USD
2020-01-30,0.0088,0.009,0.0086,0.0088,20456828,USD
2020-01-31,0.0088,0.0095,0.0086,0.0092,26352092,USD
2020-02-01,0.0092,0.0098,0.0092,0.0096,26037360,USD
2020-02-02,0.0096,0.0096,0.009,0.0093,30401366,USD
2020-02-03,0.0093,0.0096,0.0091,0.0095,21776908,USD
2020-02-04,0.0095,0.0102,0.0093,0.0101,35542656,USD
2020-02-05,0.0101,0.0102,0.0095,0.0099,34776944,USD
2020-02-06,0.0099,0.0107,0.0099,0.0106,28337448,USD
2020-02-07,0.0106,0.0115,0.0104,0.0114,34421332,USD
