symbols,link,data
DISCK,https://www.morningstar.com/stocks/xnas/DISCK/sustainability,"(['Product Governance\nOverall\nBusiness Ethics\nOverall\nHuman Capital\nOverall'], 4, 'Incidents: Business Ethics, Governance, Customer')"
DISH,https://www.morningstar.com/stocks/xnas/DISH/sustainability,
DKDCW,https://www.morningstar.com/stocks/xnas/DKDCW/sustainability,
DLCA,https://www.morningstar.com/stocks/xnas/DLCA/sustainability,
DLTR,https://www.morningstar.com/stocks/xnas/DLTR/sustainability,
DMRC,https://www.morningstar.com/stocks/xnas/DMRC/sustainability,
DOCU,https://www.morningstar.com/stocks/xnas/DOCU/sustainability,
DOOO,https://www.morningstar.com/stocks/xnas/DOOO/sustainability,
DPRO,https://www.morningstar.com/stocks/xnas/DPRO/sustainability,
DRCT,https://www.morningstar.com/stocks/xnas/DRCT/sustainability,
DRVN,https://www.morningstar.com/stocks/xnas/DRVN/sustainability,
DSKE,https://www.morningstar.com/stocks/xnas/DSKE/sustainability,"(['—\nOverall\n—\nOverall\n—\nOverall'], 3, 'Incidents: Environmental Supply Chain, Employee')"
DUNEU,https://www.morningstar.com/stocks/xnas/DUNEU/sustainability,
DXCM,https://www.morningstar.com/stocks/xnas/DXCM/sustainability,"(['Product Governance\nOverall\nHuman Capital\nOverall\nBusiness Ethics\nOverall'], 3, 'Incidents: Customer')"
DXR,https://www.morningstar.com/stocks/xnas/DXR/sustainability,
EA,https://www.morningstar.com/stocks/xnas/EA/sustainability,"(['Human Capital\nOverall\nData Privacy & Security\nOverall\nBusiness Ethics\nOverall'], 4, 'Incidents: Business Ethics, Customer')"
EACPU,https://www.morningstar.com/stocks/xnas/EACPU/sustainability,
EBACU,https://www.morningstar.com/stocks/xnas/EBACU/sustainability,
EBAY,https://www.morningstar.com/stocks/xnas/EBAY/sustainability,
EFOI,https://www.morningstar.com/stocks/xnas/EFOI/sustainability,
ELEV,https://www.morningstar.com/stocks/xnas/ELEV/sustainability,
ELOX,https://www.morningstar.com/stocks/xnas/ELOX/sustainability,
ELSE,https://www.morningstar.com/stocks/xnas/ELSE/sustainability,
ELTK,https://www.morningstar.com/stocks/xnas/ELTK/sustainability,
ELYM,https://www.morningstar.com/stocks/xnas/ELYM/sustainability,
EM,https://www.morningstar.com/stocks/xnas/EM/sustainability,
ENG,https://www.morningstar.com/stocks/xnas/ENG/sustainability,
ENJYW,https://www.morningstar.com/stocks/xnas/ENJYW/sustainability,
ENPH,https://www.morningstar.com/stocks/xnas/ENPH/sustainability,
ENTG,https://www.morningstar.com/stocks/xnas/ENTG/sustainability,
EOSE,https://www.morningstar.com/stocks/xnas/EOSE/sustainability,
EOSEW,https://www.morningstar.com/stocks/xnas/EOSEW/sustainability,
EPHYW,https://www.morningstar.com/stocks/xnas/EPHYW/sustainability,
EQIX,https://www.morningstar.com/stocks/xnas/EQIX/sustainability,"(['Product Governance\nOverall\nESG Integration\nFinancials\nHuman Capital\nOverall'], 4, 'Incidents: Employee, Customer')"
ERIC,https://www.morningstar.com/stocks/xnas/ERIC/sustainability,
ERYP,https://www.morningstar.com/stocks/xnas/ERYP/sustainability,
ESCA,https://www.morningstar.com/stocks/xnas/ESCA/sustainability,
ESQ,https://www.morningstar.com/stocks/xnas/ESQ/sustainability,
ESSC,https://www.morningstar.com/stocks/xnas/ESSC/sustainability,
ETAC,https://www.morningstar.com/stocks/xnas/ETAC/sustainability,
ETSY,https://www.morningstar.com/stocks/xnas/ETSY/sustainability,
EVGOW,https://www.morningstar.com/stocks/xnas/EVGOW/sustainability,
EVK,https://www.morningstar.com/stocks/xnas/EVK/sustainability,
EVO,https://www.morningstar.com/stocks/xnas/EVO/sustainability,
EVOJ,https://www.morningstar.com/stocks/xnas/EVOJ/sustainability,
EVOP,https://www.morningstar.com/stocks/xnas/EVOP/sustainability,
EWBC,https://www.morningstar.com/stocks/xnas/EWBC/sustainability,"(['Product Governance\nOverall\nData Privacy & Security\nOverall\nHuman Capital\nOverall'], 3, 'Incidents: Business Ethics')"
EXC,https://www.morningstar.com/stocks/xnas/EXC/sustainability,"(['Occupational Health & Safety\nOverall\nBusiness Ethics\nOverall\nEmissions, Effluents & Waste\nOverall'], 3, 'Incidents: Public Policy')"
EXPD,https://www.morningstar.com/stocks/xnas/EXPD/sustainability,
EXPE,https://www.morningstar.com/stocks/xnas/EXPE/sustainability,"(['Data Privacy & Security\nOverall\nBusiness Ethics\nOverall\nHuman Capital\nOverall'], 3, 'Incidents: Business Ethics, Customer, Society & Community')"
EXPO,https://www.morningstar.com/stocks/xnas/EXPO/sustainability,
EZFL,https://www.morningstar.com/stocks/xnas/EZFL/sustainability,
FAMI,https://www.morningstar.com/stocks/xnas/FAMI/sustainability,
FANG,https://www.morningstar.com/stocks/xnas/FANG/sustainability,
FAST,https://www.morningstar.com/stocks/xnas/FAST/sustainability,"(['Human Capital\nOverall\nCarbon\nOwn Operations\nResource Use\nOverall'], 3, 'Incidents: Employee')"
FB,https://www.morningstar.com/stocks/xnas/FB/sustainability,
FFIEW,https://www.morningstar.com/stocks/xnas/FFIEW/sustainability,
FFNW,https://www.morningstar.com/stocks/xnas/FFNW/sustainability,
FHB,https://www.morningstar.com/stocks/xnas/FHB/sustainability,"(['Product Governance\nOverall\nData Privacy & Security\nOverall\nESG Integration\nFinancials'], 3, 'Incidents: Product & Service, Society & Community')"
FISV,https://www.morningstar.com/stocks/xnas/FISV/sustainability,"(['Data Privacy & Security\nOverall\nHuman Capital\nOverall\nBusiness Ethics\nOverall'], 4, 'Incidents: Customer')"
FITB,https://www.morningstar.com/stocks/xnas/FITB/sustainability,"(['Product Governance\nOverall\nESG Integration\nFinancials\nHuman Capital\nOverall'], 4, 'Incidents: Business Ethics, Society & Community')"
FITBO,https://www.morningstar.com/stocks/xnas/FITBO/sustainability,"(['Product Governance\nOverall\nESG Integration\nFinancials\nHuman Capital\nOverall'], 4, 'Incidents: Business Ethics, Society & Community')"
FLNT,https://www.morningstar.com/stocks/xnas/FLNT/sustainability,"(['—\nOverall\n—\nOverall\n—\nOverall'], 3, 'Incidents: Business Ethics, Governance')"
FLUX,https://www.morningstar.com/stocks/xnas/FLUX/sustainability,
FMAO,https://www.morningstar.com/stocks/xnas/FMAO/sustainability,
FMIVW,https://www.morningstar.com/stocks/xnas/FMIVW/sustainability,
FNVTW,https://www.morningstar.com/stocks/xnas/FNVTW/sustainability,
FNWB,https://www.morningstar.com/stocks/xnas/FNWB/sustainability,
FOLD,https://www.morningstar.com/stocks/xnas/FOLD/sustainability,"(['—\nOverall\n—\nOverall\n—\nOverall'], 2, 'Incidents: Governance, Public Policy, Customer')"
FONR,https://www.morningstar.com/stocks/xnas/FONR/sustainability,
FORA,https://www.morningstar.com/stocks/xnas/FORA/sustainability,
FOSL,https://www.morningstar.com/stocks/xnas/FOSL/sustainability,"(['—\nOverall\n—\nOverall\n—\nOverall'], 4, 'Incidents: Governance, Customer')"
FOX,https://www.morningstar.com/stocks/xnas/FOX/sustainability,
FOXA,https://www.morningstar.com/stocks/xnas/FOXA/sustainability,"(['Product Governance\nOverall\nBusiness Ethics\nOverall\nHuman Capital\nOverall'], 4, 'Incidents: Employee, Customer')"
FRAF,https://www.morningstar.com/stocks/xnas/FRAF/sustainability,
FREE,https://www.morningstar.com/stocks/xnas/FREE/sustainability,
FREEW,https://www.morningstar.com/stocks/xnas/FREEW/sustainability,
FRWAU,https://www.morningstar.com/stocks/xnas/FRWAU/sustainability,
FSEA,https://www.morningstar.com/stocks/xnas/FSEA/sustainability,
FSRD,https://www.morningstar.com/stocks/xnas/FSRD/sustainability,
FTCV,https://www.morningstar.com/stocks/xnas/FTCV/sustainability,
FTCVU,https://www.morningstar.com/stocks/xnas/FTCVU/sustainability,
FTNT,https://www.morningstar.com/stocks/xnas/FTNT/sustainability,"(['Data Privacy & Security\nOverall\nHuman Capital\nOverall\nBusiness Ethics\nOverall'], 4, 'Incidents: Business Ethics')"
FTVIW,https://www.morningstar.com/stocks/xnas/FTVIW/sustainability,
FWONK,https://www.morningstar.com/stocks/xnas/FWONK/sustainability,"(['Product Governance\nOverall\nBusiness Ethics\nOverall\nHuman Capital\nOverall'], 4, 'Incidents: Governance, Employee, Customer, Society & Community')"
GABC,https://www.morningstar.com/stocks/xnas/GABC/sustainability,"(['—\nOverall\n—\nOverall\n—\nOverall'], 2, 'Incidents: Customer')"
GAIA,https://www.morningstar.com/stocks/xnas/GAIA/sustainability,
GAN,https://www.morningstar.com/stocks/xnas/GAN/sustainability,
GBIO,https://www.morningstar.com/stocks/xnas/GBIO/sustainability,
GBNY,https://www.morningstar.com/stocks/xnas/GBNY/sustainability,
GBT,https://www.morningstar.com/stocks/xnas/GBT/sustainability,"(['—\nOverall\n—\nOverall\n—\nOverall'], 2, 'Incidents: Society & Community')"
GDNR,https://www.morningstar.com/stocks/xnas/GDNR/sustainability,
GDNRW,https://www.morningstar.com/stocks/xnas/GDNRW/sustainability,
GDRX,https://www.morningstar.com/stocks/xnas/GDRX/sustainability,
GDS,https://www.morningstar.com/stocks/xnas/GDS/sustainability,
GDYN,https://www.morningstar.com/stocks/xnas/GDYN/sustainability,
GEEX,https://www.morningstar.com/stocks/xnas/GEEX/sustainability,
GET,https://www.morningstar.com/stocks/xnas/GET/sustainability,
GFGDR,https://www.morningstar.com/stocks/xnas/GFGDR/sustainability,
GFS,https://www.morningstar.com/stocks/xnas/GFS/sustainability,
GGGV,https://www.morningstar.com/stocks/xnas/GGGV/sustainability,
GH,https://www.morningstar.com/stocks/xnas/GH/sustainability,"(['Product Governance\nOverall\nBusiness Ethics\nOverall\nData Privacy & Security\nOverall'], 3, 'Incidents: Customer')"
GHIXU,https://www.morningstar.com/stocks/xnas/GHIXU/sustainability,
GHRS,https://www.morningstar.com/stocks/xnas/GHRS/sustainability,
GILD,https://www.morningstar.com/stocks/xnas/GILD/sustainability,
GLBE,https://www.morningstar.com/stocks/xnas/GLBE/sustainability,
GLEEW,https://www.morningstar.com/stocks/xnas/GLEEW/sustainability,
GMAB,https://www.morningstar.com/stocks/xnas/GMAB/sustainability,
GNAC,https://www.morningstar.com/stocks/xnas/GNAC/sustainability,
GNACU,https://www.morningstar.com/stocks/xnas/GNACU/sustainability,
GNACW,https://www.morningstar.com/stocks/xnas/GNACW/sustainability,
GNCA,https://www.morningstar.com/stocks/xnas/GNCA/sustainability,
GOBI,https://www.morningstar.com/stocks/xnas/GOBI/sustainability,
GOEV,https://www.morningstar.com/stocks/xnas/GOEV/sustainability,
GOOG,https://www.morningstar.com/stocks/xnas/GOOG/sustainability,
GOOGL,https://www.morningstar.com/stocks/xnas/GOOGL/sustainability,
GRAB,https://www.morningstar.com/stocks/xnas/GRAB/sustainability,
GRABW,https://www.morningstar.com/stocks/xnas/GRABW/sustainability,
GRCL,https://www.morningstar.com/stocks/xnas/GRCL/sustainability,
GREEL,https://www.morningstar.com/stocks/xnas/GREEL/sustainability,
GRIL,https://www.morningstar.com/stocks/xnas/GRIL/sustainability,
GRIN,https://www.morningstar.com/stocks/xnas/GRIN/sustainability,
GRNA,https://www.morningstar.com/stocks/xnas/GRNA/sustainability,
GSEV,https://www.morningstar.com/stocks/xnas/GSEV/sustainability,
GSMG,https://www.morningstar.com/stocks/xnas/GSMG/sustainability,
GTPAW,https://www.morningstar.com/stocks/xnas/GTPAW/sustainability,
GWRS,https://www.morningstar.com/stocks/xnas/GWRS/sustainability,
GYRO,https://www.morningstar.com/stocks/xnas/GYRO/sustainability,
HAACW,https://www.morningstar.com/stocks/xnas/HAACW/sustainability,
HALL,https://www.morningstar.com/stocks/xnas/HALL/sustainability,
HBAN,https://www.morningstar.com/stocks/xnas/HBAN/sustainability,
HBP,https://www.morningstar.com/stocks/xnas/HBP/sustainability,
HBT,https://www.morningstar.com/stocks/xnas/HBT/sustainability,
HCARU,https://www.morningstar.com/stocks/xnas/HCARU/sustainability,
HCIIU,https://www.morningstar.com/stocks/xnas/HCIIU/sustainability,
HCKT,https://www.morningstar.com/stocks/xnas/HCKT/sustainability,
HDSN,https://www.morningstar.com/stocks/xnas/HDSN/sustainability,
HEAR,https://www.morningstar.com/stocks/xnas/HEAR/sustainability,
HELE,https://www.morningstar.com/stocks/xnas/HELE/sustainability,
HEPA,https://www.morningstar.com/stocks/xnas/HEPA/sustainability,
HEXO,https://www.morningstar.com/stocks/xnas/HEXO/sustainability,
HGEN,https://www.morningstar.com/stocks/xnas/HGEN/sustainability,
HHGCW,https://www.morningstar.com/stocks/xnas/HHGCW/sustainability,
HIIIW,https://www.morningstar.com/stocks/xnas/HIIIW/sustainability,
HITI,https://www.morningstar.com/stocks/xnas/HITI/sustainability,
HLXA,https://www.morningstar.com/stocks/xnas/HLXA/sustainability,
HMCOW,https://www.morningstar.com/stocks/xnas/HMCOW/sustainability,
HMTV,https://www.morningstar.com/stocks/xnas/HMTV/sustainability,
HNNA,https://www.morningstar.com/stocks/xnas/HNNA/sustainability,
HNNAZ,https://www.morningstar.com/stocks/xnas/HNNAZ/sustainability,
HOLI,https://www.morningstar.com/stocks/xnas/HOLI/sustainability,
HOLX,https://www.morningstar.com/stocks/xnas/HOLX/sustainability,
HON,https://www.morningstar.com/stocks/xnas/HON/sustainability,
HOOD,https://www.morningstar.com/stocks/xnas/HOOD/sustainability,
HORIW,https://www.morningstar.com/stocks/xnas/HORIW/sustainability,
HPK,https://www.morningstar.com/stocks/xnas/HPK/sustainability,
HPKEW,https://www.morningstar.com/stocks/xnas/HPKEW/sustainability,
HPLTW,https://www.morningstar.com/stocks/xnas/HPLTW/sustainability,
HRTX,https://www.morningstar.com/stocks/xnas/HRTX/sustainability,
HSDT,https://www.morningstar.com/stocks/xnas/HSDT/sustainability,
HTCR,https://www.morningstar.com/stocks/xnas/HTCR/sustainability,
HTOOW,https://www.morningstar.com/stocks/xnas/HTOOW/sustainability,
HUMA,https://www.morningstar.com/stocks/xnas/HUMA/sustainability,
HVBC,https://www.morningstar.com/stocks/xnas/HVBC/sustainability,
HYACW,https://www.morningstar.com/stocks/xnas/HYACW/sustainability,
HYMCZ,https://www.morningstar.com/stocks/xnas/HYMCZ/sustainability,
HZNP,https://www.morningstar.com/stocks/xnas/HZNP/sustainability,
IBCP,https://www.morningstar.com/stocks/xnas/IBCP/sustainability,
IBTX,https://www.morningstar.com/stocks/xnas/IBTX/sustainability,
ICFI,https://www.morningstar.com/stocks/xnas/ICFI/sustainability,
ICLK,https://www.morningstar.com/stocks/xnas/ICLK/sustainability,
ICLR,https://www.morningstar.com/stocks/xnas/ICLR/sustainability,
IDRA,https://www.morningstar.com/stocks/xnas/IDRA/sustainability,
IDXX,https://www.morningstar.com/stocks/xnas/IDXX/sustainability,
IEP,https://www.morningstar.com/stocks/xnas/IEP/sustainability,
IFBD,https://www.morningstar.com/stocks/xnas/IFBD/sustainability,
IGIC,https://www.morningstar.com/stocks/xnas/IGIC/sustainability,
IIII,https://www.morningstar.com/stocks/xnas/IIII/sustainability,
IIIIW,https://www.morningstar.com/stocks/xnas/IIIIW/sustainability,
IIIV,https://www.morningstar.com/stocks/xnas/IIIV/sustainability,
IIN,https://www.morningstar.com/stocks/xnas/IIN/sustainability,
ILMN,https://www.morningstar.com/stocks/xnas/ILMN/sustainability,
IMAB,https://www.morningstar.com/stocks/xnas/IMAB/sustainability,
IMKTA,https://www.morningstar.com/stocks/xnas/IMKTA/sustainability,
IMOS,https://www.morningstar.com/stocks/xnas/IMOS/sustainability,
IMRA,https://www.morningstar.com/stocks/xnas/IMRA/sustainability,
IMRNW,https://www.morningstar.com/stocks/xnas/IMRNW/sustainability,
INCY,https://www.morningstar.com/stocks/xnas/INCY/sustainability,
INKAU,https://www.morningstar.com/stocks/xnas/INKAU/sustainability,
INSE,https://www.morningstar.com/stocks/xnas/INSE/sustainability,
INTC,https://www.morningstar.com/stocks/xnas/INTC/sustainability,
INTU,https://www.morningstar.com/stocks/xnas/INTU/sustainability,
INTZ,https://www.morningstar.com/stocks/xnas/INTZ/sustainability,
INVZ,https://www.morningstar.com/stocks/xnas/INVZ/sustainability,
IOVA,https://www.morningstar.com/stocks/xnas/IOVA/sustainability,
IPDN,https://www.morningstar.com/stocks/xnas/IPDN/sustainability,
IQMD,https://www.morningstar.com/stocks/xnas/IQMD/sustainability,
IRDM,https://www.morningstar.com/stocks/xnas/IRDM/sustainability,
IRMD,https://www.morningstar.com/stocks/xnas/IRMD/sustainability,
ISLE,https://www.morningstar.com/stocks/xnas/ISLE/sustainability,
ISRG,https://www.morningstar.com/stocks/xnas/ISRG/sustainability,
ITCI,https://www.morningstar.com/stocks/xnas/ITCI/sustainability,
IVCB,https://www.morningstar.com/stocks/xnas/IVCB/sustainability,
IVCBW,https://www.morningstar.com/stocks/xnas/IVCBW/sustainability,
IXAQW,https://www.morningstar.com/stocks/xnas/IXAQW/sustainability,
IZEA,https://www.morningstar.com/stocks/xnas/IZEA/sustainability,
JAQCW,https://www.morningstar.com/stocks/xnas/JAQCW/sustainability,
JBHT,https://www.morningstar.com/stocks/xnas/JBHT/sustainability,
JCS,https://www.morningstar.com/stocks/xnas/JCS/sustainability,
JCTCF,https://www.morningstar.com/stocks/xnas/JCTCF/sustainability,
JD,https://www.morningstar.com/stocks/xnas/JD/sustainability,
JSPRW,https://www.morningstar.com/stocks/xnas/JSPRW/sustainability,
JUPWW,https://www.morningstar.com/stocks/xnas/JUPWW/sustainability,
JWAC,https://www.morningstar.com/stocks/xnas/JWAC/sustainability,
KC,https://www.morningstar.com/stocks/xnas/KC/sustainability,
KDP,https://www.morningstar.com/stocks/xnas/KDP/sustainability,
KERN,https://www.morningstar.com/stocks/xnas/KERN/sustainability,
KHC,https://www.morningstar.com/stocks/xnas/KHC/sustainability,
KINZ,https://www.morningstar.com/stocks/xnas/KINZ/sustainability,
KLAC,https://www.morningstar.com/stocks/xnas/KLAC/sustainability,
KLXE,https://www.morningstar.com/stocks/xnas/KLXE/sustainability,
KOSS,https://www.morningstar.com/stocks/xnas/KOSS/sustainability,
KPLT,https://www.morningstar.com/stocks/xnas/KPLT/sustainability,
KROS,https://www.morningstar.com/stocks/xnas/KROS/sustainability,
KRUS,https://www.morningstar.com/stocks/xnas/KRUS/sustainability,
KRYS,https://www.morningstar.com/stocks/xnas/KRYS/sustainability,
KSCP,https://www.morningstar.com/stocks/xnas/KSCP/sustainability,
KSPN,https://www.morningstar.com/stocks/xnas/KSPN/sustainability,
KTTAW,https://www.morningstar.com/stocks/xnas/KTTAW/sustainability,
KURA,https://www.morningstar.com/stocks/xnas/KURA/sustainability,
LAAA,https://www.morningstar.com/stocks/xnas/LAAA/sustainability,
LBRDA,https://www.morningstar.com/stocks/xnas/LBRDA/sustainability,
LBRDK,https://www.morningstar.com/stocks/xnas/LBRDK/sustainability,
LBTYB,https://www.morningstar.com/stocks/xnas/LBTYB/sustainability,
LCAAU,https://www.morningstar.com/stocks/xnas/LCAAU/sustainability,
LCID,https://www.morningstar.com/stocks/xnas/LCID/sustainability,
LDHA,https://www.morningstar.com/stocks/xnas/LDHA/sustainability,
