,ds,yhat30,symbol
53,2022-03-11 04:00:00,0.21003878116607666,BYTSW
54,2022-03-12 04:00:00,0.18371504545211792,BYTSW
55,2022-03-13 04:00:00,0.180029034614563,BYTSW
56,2022-03-14 04:00:00,0.18239542841911316,BYTSW
57,2022-03-15 04:00:00,0.15724709630012512,BYTSW
58,2022-03-16 04:00:00,0.17869511246681213,BYTSW
59,2022-03-17 04:00:00,0.16741850972175598,BYTSW
60,2022-03-18 04:00:00,0.15597903728485107,BYTSW
61,2022-03-19 04:00:00,0.186553955078125,BYTSW
