volume,volume_weighted_avg,open_price,close_price,high_price,low_price,time,num_transactions,ticker
717758,1.0633,1.05,1.07,1.09,1.04,2020-02-20 05:00:00,1404,BNGO
2398203,1.1185,1.1,1.11,1.15,1.09,2020-02-21 05:00:00,3966,BNGO
1063549,1.0733,1.1,1.08,1.1099,1.05,2020-02-24 05:00:00,1791,BNGO
953199,1.0611,1.08,1.06,1.11,1.04,2020-02-25 05:00:00,1590,BNGO
896990,1.0373,1.05,1.04,1.06,1.02,2020-02-26 05:00:00,1426,BNGO
2382248,0.9566,1.02,0.9500000000000001,1.02,0.85,2020-02-27 05:00:00,3702,BNGO
2044719,0.9609000000000001,0.91,0.9931000000000001,1.09,0.91,2020-02-28 05:00:00,3344,BNGO
3517582,1.1143,1.08,1.25,1.25,1.0,2020-03-02 05:00:00,5316,BNGO
1595655,1.1053,1.1,1.09,1.19,1.06,2020-03-03 05:00:00,2173,BNGO
945753,1.0908,1.16,1.09,1.16,1.051,2020-03-04 05:00:00,1851,BNGO
2522047,0.9481,1.07,1.13,1.15,1.05,2020-03-05 05:00:00,3507,BNGO
7185513,0.784,0.86,0.7648,0.87,0.7000000000000001,2020-03-06 05:00:00,9280,BNGO
6701122,0.7907000000000001,0.62,0.8499,0.88,0.61,2020-03-09 04:00:00,9856,BNGO
19070219,0.9131,1.09,0.7599,1.1,0.6900000000000001,2020-03-10 04:00:00,29446,BNGO
4851839,0.6223000000000001,0.62,0.577,0.7000000000000001,0.5599000000000001,2020-03-11 04:00:00,8681,BNGO
2176405,0.49660000000000004,0.48,0.47800000000000004,0.55,0.47000000000000003,2020-03-12 04:00:00,3221,BNGO
1380972,0.49360000000000004,0.52,0.4801,0.52,0.47000000000000003,2020-03-13 04:00:00,2551,BNGO
984377,0.4526,0.47090000000000004,0.45170000000000005,0.485,0.43,2020-03-16 04:00:00,1872,BNGO
1062335,0.4953,0.47600000000000003,0.49760000000000004,0.56,0.45,2020-03-17 04:00:00,2099,BNGO
1273620,0.4459,0.4919,0.39201,0.498,0.39,2020-03-18 04:00:00,2487,BNGO
