ds,yhat30,symbol
2022-02-05,0.45410284399986267,The Graph
2022-02-06,0.551590621471405,The Graph
2022-02-07,0.4981333911418915,The Graph
2022-02-08,0.6162096261978149,The Graph
2022-02-09,0.5907975435256958,The Graph
2022-02-10,0.8090190887451172,The Graph
2022-02-11,0.6730122566223145,The Graph
2022-02-12,0.44156724214553833,The Graph
2022-02-13,0.5435399413108826,The Graph
2022-02-14,0.501419186592102,The Graph
2022-02-15,0.6138785481452942,The Graph
2022-02-16,0.5856661796569824,The Graph
2022-02-17,0.8019514083862305,The Graph
2022-02-18,0.6521410346031189,The Graph
2022-02-19,0.4236287474632263,The Graph
2022-02-20,0.512283205986023,The Graph
2022-02-21,0.4629678726196289,The Graph
2022-02-22,0.5817481875419617,The Graph
2022-02-23,0.55100017786026,The Graph
2022-02-24,0.7772579789161682,The Graph
2022-02-25,0.6335293054580688,The Graph
2022-02-26,0.40119391679763794,The Graph
2022-02-27,0.5055357813835144,The Graph
2022-02-28,0.4596102237701416,The Graph
2022-03-01,0.5740134119987488,The Graph
2022-03-02,0.5493366718292236,The Graph
2022-03-03,0.772944450378418,The Graph
