ds,yhat30,symbol
2022-02-04,105.98149108886719,terra
2022-02-05,96.63057708740234,terra
2022-02-06,99.7882080078125,terra
2022-02-07,96.11824798583984,terra
2022-02-08,93.95004272460938,terra
2022-02-09,102.50929260253906,terra
2022-02-10,107.95811462402344,terra
2022-02-11,102.8114242553711,terra
2022-02-12,104.29354858398438,terra
2022-02-13,103.71192169189453,terra
2022-02-14,96.00543212890625,terra
2022-02-15,107.90696716308594,terra
2022-02-16,105.09904479980469,terra
2022-02-17,94.95188903808594,terra
2022-02-18,99.88941192626953,terra
2022-02-19,89.07707214355469,terra
2022-02-20,92.85186004638672,terra
2022-02-21,89.86585998535156,terra
2022-02-22,80.28045654296875,terra
2022-02-23,92.0958251953125,terra
2022-02-24,101.48637390136719,terra
2022-02-25,105.90360260009766,terra
2022-02-26,102.8560791015625,terra
2022-02-27,108.48491668701172,terra
2022-02-28,109.1819076538086,terra
2022-03-01,108.24059295654297,terra
2022-03-02,110.22368621826172,terra
