ds,yhat30,symbol
2022-02-04,85.47022247314453,avalanche
2022-02-05,87.42426300048828,avalanche
2022-02-06,85.81204223632812,avalanche
2022-02-07,83.359375,avalanche
2022-02-08,79.75334167480469,avalanche
2022-02-09,78.92430114746094,avalanche
2022-02-10,80.80723571777344,avalanche
2022-02-11,86.81206512451172,avalanche
2022-02-12,78.41349029541016,avalanche
2022-02-13,72.54469299316406,avalanche
2022-02-14,70.4771499633789,avalanche
2022-02-15,75.56168365478516,avalanche
2022-02-16,77.49796295166016,avalanche
2022-02-17,76.8548583984375,avalanche
2022-02-18,78.364501953125,avalanche
2022-02-19,81.04303741455078,avalanche
2022-02-20,68.36432647705078,avalanche
2022-02-21,66.71138763427734,avalanche
2022-02-22,72.29171752929688,avalanche
2022-02-23,69.5601806640625,avalanche
2022-02-24,58.32869338989258,avalanche
2022-02-25,55.873870849609375,avalanche
2022-02-26,60.492610931396484,avalanche
2022-02-27,60.584999084472656,avalanche
2022-02-28,64.2893295288086,avalanche
2022-03-01,61.90137481689453,avalanche
2022-03-02,63.61479568481445,avalanche
