ds,yhat30,symbol
2022-02-05,0.9999573826789856,TerraUSD
2022-02-06,0.9991735219955444,TerraUSD
2022-02-07,0.9984835386276245,TerraUSD
2022-02-08,0.9986172914505005,TerraUSD
2022-02-09,0.9954793453216553,TerraUSD
2022-02-10,0.9983649849891663,TerraUSD
2022-02-11,0.9992755055427551,TerraUSD
2022-02-12,0.9999464750289917,TerraUSD
2022-02-13,0.9992361068725586,TerraUSD
2022-02-14,0.998856782913208,TerraUSD
2022-02-15,0.9997445940971375,TerraUSD
2022-02-16,0.9990196228027344,TerraUSD
2022-02-17,0.9979164004325867,TerraUSD
2022-02-18,0.9994955062866211,TerraUSD
2022-02-19,1.0017154216766357,TerraUSD
2022-02-20,0.9988599419593811,TerraUSD
2022-02-21,0.9977248311042786,TerraUSD
2022-02-22,0.9962068200111389,TerraUSD
2022-02-23,0.9966238141059875,TerraUSD
2022-02-24,0.9966256618499756,TerraUSD
2022-02-25,0.9973598122596741,TerraUSD
2022-02-26,0.9978331327438354,TerraUSD
2022-02-27,0.994658887386322,TerraUSD
2022-02-28,0.9970664381980896,TerraUSD
2022-03-01,0.997852087020874,TerraUSD
2022-03-02,0.9960886240005493,TerraUSD
2022-03-03,0.9961559772491455,TerraUSD
