ds,yhat30,symbol
2022-02-04,13.801755905151367,uniswap
2022-02-05,14.076948165893555,uniswap
2022-02-06,12.605184555053711,uniswap
2022-02-07,11.262823104858398,uniswap
2022-02-08,12.247171401977539,uniswap
2022-02-09,12.836221694946289,uniswap
2022-02-10,12.201164245605469,uniswap
2022-02-11,12.12196159362793,uniswap
2022-02-12,11.601818084716797,uniswap
2022-02-13,11.292367935180664,uniswap
2022-02-14,11.7408447265625,uniswap
2022-02-15,12.830484390258789,uniswap
2022-02-16,12.522344589233398,uniswap
2022-02-17,12.109031677246094,uniswap
2022-02-18,11.35321044921875,uniswap
2022-02-19,10.952457427978516,uniswap
2022-02-20,8.938974380493164,uniswap
2022-02-21,8.554037094116211,uniswap
2022-02-22,8.821615219116211,uniswap
2022-02-23,8.024137496948242,uniswap
2022-02-24,7.55645751953125,uniswap
2022-02-25,7.52994966506958,uniswap
2022-02-26,6.90488338470459,uniswap
2022-02-27,5.9774088859558105,uniswap
2022-02-28,6.754172325134277,uniswap
2022-03-01,6.815095901489258,uniswap
2022-03-02,7.628280162811279,uniswap
