ds,yhat30,symbol
2022-02-04,3862.7900390625,ethereum
2022-02-05,3888.74658203125,ethereum
2022-02-06,3567.609130859375,ethereum
2022-02-07,3437.581787109375,ethereum
2022-02-08,3492.83349609375,ethereum
2022-02-09,3290.94580078125,ethereum
2022-02-10,3524.456787109375,ethereum
2022-02-11,3540.563720703125,ethereum
2022-02-12,3635.967041015625,ethereum
2022-02-13,3827.667236328125,ethereum
2022-02-14,3804.12841796875,ethereum
2022-02-15,3932.593994140625,ethereum
2022-02-16,3740.809814453125,ethereum
2022-02-17,3683.568359375,ethereum
2022-02-18,3622.86328125,ethereum
2022-02-19,3439.67529296875,ethereum
2022-02-20,3292.85546875,ethereum
2022-02-21,3140.483154296875,ethereum
2022-02-22,3199.275146484375,ethereum
2022-02-23,3123.249267578125,ethereum
2022-02-24,3298.12158203125,ethereum
2022-02-25,3230.43603515625,ethereum
2022-02-26,3266.914794921875,ethereum
2022-02-27,3395.47607421875,ethereum
2022-02-28,3434.498779296875,ethereum
2022-03-01,3552.544677734375,ethereum
2022-03-02,3452.431640625,ethereum
