ds,yhat30,symbol
2022-02-05,1.057897686958313,BORA
2022-02-06,1.0353842973709106,BORA
2022-02-07,1.0502816438674927,BORA
2022-02-08,1.0268917083740234,BORA
2022-02-09,1.018510341644287,BORA
2022-02-10,1.0282375812530518,BORA
2022-02-11,1.0578243732452393,BORA
2022-02-12,1.0399303436279297,BORA
2022-02-13,1.0503541231155396,BORA
2022-02-14,1.019868016242981,BORA
2022-02-15,1.0834547281265259,BORA
2022-02-16,1.073925495147705,BORA
2022-02-17,1.0547823905944824,BORA
2022-02-18,1.0467896461486816,BORA
2022-02-19,1.0460472106933594,BORA
2022-02-20,1.0173004865646362,BORA
2022-02-21,1.0091190338134766,BORA
2022-02-22,0.9938411116600037,BORA
2022-02-23,1.0201886892318726,BORA
2022-02-24,1.0755219459533691,BORA
2022-02-25,1.1181929111480713,BORA
2022-02-26,1.132688283920288,BORA
2022-02-27,1.1960999965667725,BORA
2022-02-28,1.2240588665008545,BORA
2022-03-01,1.1962156295776367,BORA
2022-03-02,1.1812740564346313,BORA
2022-03-03,1.1898765563964844,BORA
