ds,yhat30,symbol
2022-02-05,16.260318756103516,Waves
2022-02-06,16.34467887878418,Waves
2022-02-07,15.885026931762695,Waves
2022-02-08,16.030752182006836,Waves
2022-02-09,15.73498249053955,Waves
2022-02-10,16.24856185913086,Waves
2022-02-11,16.1541690826416,Waves
2022-02-12,16.19253158569336,Waves
2022-02-13,16.520668029785156,Waves
2022-02-14,16.219337463378906,Waves
2022-02-15,16.414209365844727,Waves
2022-02-16,16.529287338256836,Waves
2022-02-17,16.06452178955078,Waves
2022-02-18,15.753252029418945,Waves
2022-02-19,15.608274459838867,Waves
2022-02-20,14.275240898132324,Waves
2022-02-21,12.822032928466797,Waves
2022-02-22,13.1953125,Waves
2022-02-23,12.640351295471191,Waves
2022-02-24,12.611780166625977,Waves
2022-02-25,14.18120288848877,Waves
2022-02-26,13.716594696044922,Waves
2022-02-27,14.586050987243652,Waves
2022-02-28,14.62399673461914,Waves
2022-03-01,14.121031761169434,Waves
2022-03-02,14.575467109680176,Waves
2022-03-03,14.177661895751953,Waves
