ds,yhat30,symbol
2022-02-05,0.2764234244823456,Hedera
2022-02-06,0.2735329568386078,Hedera
2022-02-07,0.24635563790798187,Hedera
2022-02-08,0.2708756625652313,Hedera
2022-02-09,0.2506682574748993,Hedera
2022-02-10,0.26348352432250977,Hedera
2022-02-11,0.26333174109458923,Hedera
2022-02-12,0.2599030137062073,Hedera
2022-02-13,0.2690369188785553,Hedera
2022-02-14,0.26344940066337585,Hedera
2022-02-15,0.2623870074748993,Hedera
2022-02-16,0.2629064619541168,Hedera
2022-02-17,0.2669496238231659,Hedera
2022-02-18,0.25734227895736694,Hedera
2022-02-19,0.24849580228328705,Hedera
2022-02-20,0.24285754561424255,Hedera
2022-02-21,0.21590502560138702,Hedera
2022-02-22,0.22788463532924652,Hedera
2022-02-23,0.2070322334766388,Hedera
2022-02-24,0.21948307752609253,Hedera
2022-02-25,0.23214532434940338,Hedera
2022-02-26,0.21666499972343445,Hedera
2022-02-27,0.2246566265821457,Hedera
2022-02-28,0.2202795296907425,Hedera
2022-03-01,0.21616652607917786,Hedera
2022-03-02,0.22848160564899445,Hedera
2022-03-03,0.22469493746757507,Hedera
