ds,yhat30,symbol
2022-02-05,-0.0038704248145222664,Harmony
2022-02-06,0.0010984886903315783,Harmony
2022-02-07,0.006256408058106899,Harmony
2022-02-08,-2.6280991733074188e-05,Harmony
2022-02-09,0.00515752425417304,Harmony
2022-02-10,0.0011651687091216445,Harmony
2022-02-11,-0.005086575634777546,Harmony
2022-02-12,-0.003994193859398365,Harmony
2022-02-13,0.0010432316921651363,Harmony
2022-02-14,0.006202538497745991,Harmony
2022-02-15,-3.696267958730459e-05,Harmony
2022-02-16,0.00513538159430027,Harmony
2022-02-17,0.001186331850476563,Harmony
2022-02-18,-0.0051239244639873505,Harmony
2022-02-19,-0.003995497711002827,Harmony
2022-02-20,0.0009408799232915044,Harmony
2022-02-21,0.006048412062227726,Harmony
2022-02-22,-0.0002464361023157835,Harmony
2022-02-23,0.004900823347270489,Harmony
2022-02-24,0.0010248436592519283,Harmony
2022-02-25,-0.005251062568277121,Harmony
2022-02-26,-0.0041136471554636955,Harmony
2022-02-27,0.0009217475890181959,Harmony
2022-02-28,0.006114698480814695,Harmony
2022-03-01,-0.00019822572357952595,Harmony
2022-03-02,0.005025478545576334,Harmony
2022-03-03,0.0009927008068189025,Harmony
