ds,yhat30,symbol
2022-02-05,0.47211188077926636,Oasis Network
2022-02-06,0.42911866307258606,Oasis Network
2022-02-07,0.4529511034488678,Oasis Network
2022-02-08,0.45885589718818665,Oasis Network
2022-02-09,0.4429567754268646,Oasis Network
2022-02-10,0.5322094559669495,Oasis Network
2022-02-11,0.5049137473106384,Oasis Network
2022-02-12,0.46004989743232727,Oasis Network
2022-02-13,0.5462830066680908,Oasis Network
2022-02-14,0.4230661690235138,Oasis Network
2022-02-15,0.4100750684738159,Oasis Network
2022-02-16,0.4778420627117157,Oasis Network
2022-02-17,0.4299923777580261,Oasis Network
2022-02-18,0.4094057083129883,Oasis Network
2022-02-19,0.5018261671066284,Oasis Network
2022-02-20,0.45067569613456726,Oasis Network
2022-02-21,0.5188026428222656,Oasis Network
2022-02-22,0.5509361624717712,Oasis Network
2022-02-23,0.5105297565460205,Oasis Network
2022-02-24,0.6213105320930481,Oasis Network
2022-02-25,0.5668303370475769,Oasis Network
2022-02-26,0.5101288557052612,Oasis Network
2022-02-27,0.5115979909896851,Oasis Network
2022-02-28,0.4829390048980713,Oasis Network
2022-03-01,0.46030351519584656,Oasis Network
2022-03-02,0.5304610729217529,Oasis Network
2022-03-03,0.4336308240890503,Oasis Network
