ds,yhat30,symbol
2022-02-05,6.59417724609375,Secret
2022-02-06,6.161036491394043,Secret
2022-02-07,5.822539806365967,Secret
2022-02-08,5.677698135375977,Secret
2022-02-09,5.5429768562316895,Secret
2022-02-10,5.651110649108887,Secret
2022-02-11,7.185688018798828,Secret
2022-02-12,7.18242073059082,Secret
2022-02-13,8.358246803283691,Secret
2022-02-14,8.80996322631836,Secret
2022-02-15,7.8841328620910645,Secret
2022-02-16,8.11605167388916,Secret
2022-02-17,7.721566677093506,Secret
2022-02-18,7.170144081115723,Secret
2022-02-19,6.346303462982178,Secret
2022-02-20,5.321103096008301,Secret
2022-02-21,4.1205925941467285,Secret
2022-02-22,4.723980903625488,Secret
2022-02-23,4.272552013397217,Secret
2022-02-24,5.238882541656494,Secret
2022-02-25,5.805575847625732,Secret
2022-02-26,5.974442005157471,Secret
2022-02-27,6.174081325531006,Secret
2022-02-28,5.375260829925537,Secret
2022-03-01,5.443764686584473,Secret
2022-03-02,5.418308734893799,Secret
2022-03-03,5.8462443351745605,Secret
