ds,yhat30,symbol
2021-09-10,15.146907806396484,cosmos
2021-09-11,14.153302192687988,cosmos
2021-09-12,15.002299308776855,cosmos
2021-09-13,15.133854866027832,cosmos
2021-09-14,15.726073265075684,cosmos
2021-09-15,14.741461753845215,cosmos
2021-09-16,14.746976852416992,cosmos
2021-09-17,17.947742462158203,cosmos
2021-09-18,17.547813415527344,cosmos
2021-09-19,18.20353889465332,cosmos
2021-09-20,19.877857208251953,cosmos
2021-09-21,19.8800106048584,cosmos
2021-09-22,20.098960876464844,cosmos
2021-09-23,16.13043975830078,cosmos
2021-09-24,18.80912971496582,cosmos
2021-09-25,16.978870391845703,cosmos
2021-09-26,19.16757583618164,cosmos
2021-09-27,18.03849983215332,cosmos
2021-09-28,19.43921661376953,cosmos
2021-09-29,18.916332244873047,cosmos
2021-09-30,17.537826538085938,cosmos
2021-10-01,23.190921783447266,cosmos
2021-10-02,20.263036727905273,cosmos
2021-10-03,22.167020797729492,cosmos
2021-10-04,20.296018600463867,cosmos
2021-10-05,22.57579803466797,cosmos
2021-10-06,22.783958435058594,cosmos
