ds,yhat30,symbol
2022-02-04,34.798973083496094,ftx token
2022-02-05,35.9722900390625,ftx token
2022-02-06,33.891021728515625,ftx token
2022-02-07,32.79486083984375,ftx token
2022-02-08,32.73970413208008,ftx token
2022-02-09,30.843578338623047,ftx token
2022-02-10,32.74726867675781,ftx token
2022-02-11,34.63011169433594,ftx token
2022-02-12,34.25603485107422,ftx token
2022-02-13,38.44190216064453,ftx token
2022-02-14,38.41532897949219,ftx token
2022-02-15,40.30036926269531,ftx token
2022-02-16,40.42285919189453,ftx token
2022-02-17,38.31737518310547,ftx token
2022-02-18,36.72753143310547,ftx token
2022-02-19,35.98613739013672,ftx token
2022-02-20,33.42068099975586,ftx token
2022-02-21,30.63943099975586,ftx token
2022-02-22,27.56836700439453,ftx token
2022-02-23,26.748350143432617,ftx token
2022-02-24,28.259674072265625,ftx token
2022-02-25,29.981616973876953,ftx token
2022-02-26,30.141698837280273,ftx token
2022-02-27,33.01739501953125,ftx token
2022-02-28,33.305938720703125,ftx token
2022-03-01,34.2691650390625,ftx token
2022-03-02,39.19110870361328,ftx token
