ds,yhat30,symbol
2022-02-05,4.920962333679199,Curve DAO Token
2022-02-06,5.13844108581543,Curve DAO Token
2022-02-07,5.059257984161377,Curve DAO Token
2022-02-08,5.3370795249938965,Curve DAO Token
2022-02-09,5.392974853515625,Curve DAO Token
2022-02-10,4.990256309509277,Curve DAO Token
2022-02-11,4.724873065948486,Curve DAO Token
2022-02-12,4.6340227127075195,Curve DAO Token
2022-02-13,4.3552350997924805,Curve DAO Token
2022-02-14,5.027647972106934,Curve DAO Token
2022-02-15,5.229986667633057,Curve DAO Token
2022-02-16,5.163468837738037,Curve DAO Token
2022-02-17,5.884801864624023,Curve DAO Token
2022-02-18,5.182109832763672,Curve DAO Token
2022-02-19,5.1942853927612305,Curve DAO Token
2022-02-20,5.084993839263916,Curve DAO Token
2022-02-21,4.442529678344727,Curve DAO Token
2022-02-22,4.602603912353516,Curve DAO Token
2022-02-23,4.406085968017578,Curve DAO Token
2022-02-24,4.1759209632873535,Curve DAO Token
2022-02-25,4.583451271057129,Curve DAO Token
2022-02-26,4.495788097381592,Curve DAO Token
2022-02-27,4.66248083114624,Curve DAO Token
2022-02-28,4.985649585723877,Curve DAO Token
2022-03-01,4.972076892852783,Curve DAO Token
2022-03-02,5.096630573272705,Curve DAO Token
2022-03-03,5.108635902404785,Curve DAO Token
