ds,yhat30,symbol
2022-02-05,0.11744131147861481,Ravencoin
2022-02-06,0.11607267707586288,Ravencoin
2022-02-07,0.09372204542160034,Ravencoin
2022-02-08,0.09589173644781113,Ravencoin
2022-02-09,0.08656790852546692,Ravencoin
2022-02-10,0.08322006464004517,Ravencoin
2022-02-11,0.10082545131444931,Ravencoin
2022-02-12,0.08780508488416672,Ravencoin
2022-02-13,0.087856225669384,Ravencoin
2022-02-14,0.08996430039405823,Ravencoin
2022-02-15,0.08650416135787964,Ravencoin
2022-02-16,0.08533935248851776,Ravencoin
2022-02-17,0.0802309513092041,Ravencoin
2022-02-18,0.07648052275180817,Ravencoin
2022-02-19,0.07002656906843185,Ravencoin
2022-02-20,0.06012061610817909,Ravencoin
2022-02-21,0.04960327222943306,Ravencoin
2022-02-22,0.0489741712808609,Ravencoin
2022-02-23,0.04908280447125435,Ravencoin
2022-02-24,0.047497186809778214,Ravencoin
2022-02-25,0.058218855410814285,Ravencoin
2022-02-26,0.06083232909440994,Ravencoin
2022-02-27,0.06308504939079285,Ravencoin
2022-02-28,0.06838325411081314,Ravencoin
2022-03-01,0.06270790100097656,Ravencoin
2022-03-02,0.06693167984485626,Ravencoin
2022-03-03,0.06698989868164062,Ravencoin
