ds,yhat30,symbol
2022-02-04,1.3450541496276855,cardano
2022-02-05,1.430990219116211,cardano
2022-02-06,1.3373587131500244,cardano
2022-02-07,1.293833613395691,cardano
2022-02-08,1.314921498298645,cardano
2022-02-09,1.227616548538208,cardano
2022-02-10,1.3545351028442383,cardano
2022-02-11,1.3330748081207275,cardano
2022-02-12,1.4552468061447144,cardano
2022-02-13,1.3843753337860107,cardano
2022-02-14,1.4641156196594238,cardano
2022-02-15,1.615766167640686,cardano
2022-02-16,1.6432316303253174,cardano
2022-02-17,1.675806999206543,cardano
2022-02-18,1.5450737476348877,cardano
2022-02-19,1.4145466089248657,cardano
2022-02-20,1.4317857027053833,cardano
2022-02-21,1.254518747329712,cardano
2022-02-22,1.266510009765625,cardano
2022-02-23,1.1883753538131714,cardano
2022-02-24,1.1528948545455933,cardano
2022-02-25,1.1748563051223755,cardano
2022-02-26,1.2045568227767944,cardano
2022-02-27,1.2274302244186401,cardano
2022-02-28,1.218216896057129,cardano
2022-03-01,1.2256252765655518,cardano
2022-03-02,1.3578823804855347,cardano
