ds,yhat30,symbol
2022-02-05,1.560471534729004,Loopring
2022-02-06,1.302185297012329,Loopring
2022-02-07,1.3457460403442383,Loopring
2022-02-08,1.23411226272583,Loopring
2022-02-09,1.2526366710662842,Loopring
2022-02-10,1.307531714439392,Loopring
2022-02-11,1.332677960395813,Loopring
2022-02-12,1.3509148359298706,Loopring
2022-02-13,1.262266755104065,Loopring
2022-02-14,1.2399015426635742,Loopring
2022-02-15,1.2340260744094849,Loopring
2022-02-16,1.1059805154800415,Loopring
2022-02-17,1.12178373336792,Loopring
2022-02-18,1.1002618074417114,Loopring
2022-02-19,1.0661122798919678,Loopring
2022-02-20,0.9389559030532837,Loopring
2022-02-21,0.900292694568634,Loopring
2022-02-22,0.9830347299575806,Loopring
2022-02-23,1.0187671184539795,Loopring
2022-02-24,1.157663345336914,Loopring
2022-02-25,1.1604472398757935,Loopring
2022-02-26,1.1375274658203125,Loopring
2022-02-27,1.121983528137207,Loopring
2022-02-28,1.0746008157730103,Loopring
2022-03-01,1.2350870370864868,Loopring
2022-03-02,1.1339128017425537,Loopring
2022-03-03,1.1880327463150024,Loopring
