ds,yhat30,symbol
2022-02-05,49.0604248046875,Arweave
2022-02-06,50.160221099853516,Arweave
2022-02-07,44.0711555480957,Arweave
2022-02-08,45.858497619628906,Arweave
2022-02-09,45.27437210083008,Arweave
2022-02-10,41.583656311035156,Arweave
2022-02-11,47.03496170043945,Arweave
2022-02-12,43.43257522583008,Arweave
2022-02-13,47.389556884765625,Arweave
2022-02-14,47.95285415649414,Arweave
2022-02-15,43.243499755859375,Arweave
2022-02-16,46.90150833129883,Arweave
2022-02-17,44.16339111328125,Arweave
2022-02-18,42.4124755859375,Arweave
2022-02-19,44.13087844848633,Arweave
2022-02-20,39.66998291015625,Arweave
2022-02-21,37.34257507324219,Arweave
2022-02-22,37.885066986083984,Arweave
2022-02-23,36.455387115478516,Arweave
2022-02-24,38.90838623046875,Arweave
2022-02-25,36.78288269042969,Arweave
2022-02-26,35.42655563354492,Arweave
2022-02-27,37.051307678222656,Arweave
2022-02-28,36.59502410888672,Arweave
2022-03-01,36.78713607788086,Arweave
2022-03-02,39.42228698730469,Arweave
2022-03-03,38.67420196533203,Arweave
