ds,yhat30,symbol
2022-02-05,6.613442420959473,Huobi Token
2022-02-06,6.598007678985596,Huobi Token
2022-02-07,6.617073059082031,Huobi Token
2022-02-08,6.571555137634277,Huobi Token
2022-02-09,6.640956878662109,Huobi Token
2022-02-10,6.810486316680908,Huobi Token
2022-02-11,6.770033359527588,Huobi Token
2022-02-12,6.7320356369018555,Huobi Token
2022-02-13,6.998831748962402,Huobi Token
2022-02-14,7.094792366027832,Huobi Token
2022-02-15,6.897637367248535,Huobi Token
2022-02-16,6.970325946807861,Huobi Token
2022-02-17,7.079129695892334,Huobi Token
2022-02-18,7.023465156555176,Huobi Token
2022-02-19,6.722978591918945,Huobi Token
2022-02-20,6.473981857299805,Huobi Token
2022-02-21,6.329154014587402,Huobi Token
2022-02-22,6.420299530029297,Huobi Token
2022-02-23,6.205668926239014,Huobi Token
2022-02-24,5.997838020324707,Huobi Token
2022-02-25,6.124712944030762,Huobi Token
2022-02-26,5.9505720138549805,Huobi Token
2022-02-27,5.65425443649292,Huobi Token
2022-02-28,6.058700084686279,Huobi Token
2022-03-01,6.098217010498047,Huobi Token
2022-03-02,6.006719589233398,Huobi Token
2022-03-03,5.755749225616455,Huobi Token
