ds,yhat30,symbol
2022-02-05,0.12417185306549072,Sperax
2022-02-06,0.11816652119159698,Sperax
2022-02-07,0.11152778565883636,Sperax
2022-02-08,0.1106511801481247,Sperax
2022-02-09,0.11339832842350006,Sperax
2022-02-10,0.11495746672153473,Sperax
2022-02-11,0.11230255663394928,Sperax
2022-02-12,0.11415921151638031,Sperax
2022-02-13,0.11305035650730133,Sperax
2022-02-14,0.1265956163406372,Sperax
2022-02-15,0.14160466194152832,Sperax
2022-02-16,0.14194256067276,Sperax
2022-02-17,0.15236540138721466,Sperax
2022-02-18,0.1667412966489792,Sperax
2022-02-19,0.17061960697174072,Sperax
2022-02-20,0.1541491001844406,Sperax
2022-02-21,0.15064334869384766,Sperax
2022-02-22,0.16415059566497803,Sperax
2022-02-23,0.16167154908180237,Sperax
2022-02-24,0.13901595771312714,Sperax
2022-02-25,0.13643306493759155,Sperax
2022-02-26,0.1385595053434372,Sperax
2022-02-27,0.1393805295228958,Sperax
2022-02-28,0.128591850399971,Sperax
2022-03-01,0.13119764626026154,Sperax
2022-03-02,0.13994239270687103,Sperax
2022-03-03,0.13929595053195953,Sperax
