ds,yhat30,symbol
2022-02-05,43.494266510009766,Livepeer
2022-02-06,41.58707809448242,Livepeer
2022-02-07,41.92928695678711,Livepeer
2022-02-08,41.125179290771484,Livepeer
2022-02-09,37.63245391845703,Livepeer
2022-02-10,40.245296478271484,Livepeer
2022-02-11,40.51627731323242,Livepeer
2022-02-12,39.55731201171875,Livepeer
2022-02-13,40.82404327392578,Livepeer
2022-02-14,41.17922592163086,Livepeer
2022-02-15,41.68478775024414,Livepeer
2022-02-16,39.13294982910156,Livepeer
2022-02-17,41.0735969543457,Livepeer
2022-02-18,40.34044647216797,Livepeer
2022-02-19,35.64664077758789,Livepeer
2022-02-20,36.195526123046875,Livepeer
2022-02-21,35.830322265625,Livepeer
2022-02-22,34.318077087402344,Livepeer
2022-02-23,35.18183517456055,Livepeer
2022-02-24,37.038299560546875,Livepeer
2022-02-25,36.672447204589844,Livepeer
2022-02-26,38.21128463745117,Livepeer
2022-02-27,37.057979583740234,Livepeer
2022-02-28,39.441131591796875,Livepeer
2022-03-01,37.66949462890625,Livepeer
2022-03-02,37.03268051147461,Livepeer
2022-03-03,37.11296081542969,Livepeer
