ds,yhat30,symbol
2022-02-05,43.76505661010742,Axie Infinity
2022-02-06,45.25704574584961,Axie Infinity
2022-02-07,38.34833908081055,Axie Infinity
2022-02-08,39.362266540527344,Axie Infinity
2022-02-09,34.38370895385742,Axie Infinity
2022-02-10,36.223121643066406,Axie Infinity
2022-02-11,36.70207214355469,Axie Infinity
2022-02-12,42.76490783691406,Axie Infinity
2022-02-13,39.11052322387695,Axie Infinity
2022-02-14,44.94527816772461,Axie Infinity
2022-02-15,40.23564910888672,Axie Infinity
2022-02-16,44.03227615356445,Axie Infinity
2022-02-17,38.52626037597656,Axie Infinity
2022-02-18,35.522857666015625,Axie Infinity
2022-02-19,33.894447326660156,Axie Infinity
2022-02-20,31.8261775970459,Axie Infinity
2022-02-21,21.13105010986328,Axie Infinity
2022-02-22,25.68427085876465,Axie Infinity
2022-02-23,18.489730834960938,Axie Infinity
2022-02-24,19.334522247314453,Axie Infinity
2022-02-25,16.79988670349121,Axie Infinity
2022-02-26,12.817357063293457,Axie Infinity
2022-02-27,13.99467945098877,Axie Infinity
2022-02-28,14.644598007202148,Axie Infinity
2022-03-01,18.41649627685547,Axie Infinity
2022-03-02,20.36611557006836,Axie Infinity
2022-03-03,19.053619384765625,Axie Infinity
