ds,yhat30,symbol
2022-02-05,1.0030033588409424,Basic Attention Token
2022-02-06,0.9782317876815796,Basic Attention Token
2022-02-07,0.9112065434455872,Basic Attention Token
2022-02-08,0.8836153745651245,Basic Attention Token
2022-02-09,0.8585058450698853,Basic Attention Token
2022-02-10,0.8214913606643677,Basic Attention Token
2022-02-11,0.9349907040596008,Basic Attention Token
2022-02-12,0.860817015171051,Basic Attention Token
2022-02-13,0.8268400430679321,Basic Attention Token
2022-02-14,0.9028875231742859,Basic Attention Token
2022-02-15,0.9065589904785156,Basic Attention Token
2022-02-16,0.8979454636573792,Basic Attention Token
2022-02-17,0.8798845410346985,Basic Attention Token
2022-02-18,0.8176617622375488,Basic Attention Token
2022-02-19,0.8074364066123962,Basic Attention Token
2022-02-20,0.6371661424636841,Basic Attention Token
2022-02-21,0.5590234994888306,Basic Attention Token
2022-02-22,0.6422640681266785,Basic Attention Token
2022-02-23,0.646644651889801,Basic Attention Token
2022-02-24,0.6844813227653503,Basic Attention Token
2022-02-25,0.7699463367462158,Basic Attention Token
2022-02-26,0.774218738079071,Basic Attention Token
2022-02-27,0.8301525115966797,Basic Attention Token
2022-02-28,0.8066743612289429,Basic Attention Token
2022-03-01,0.7426087260246277,Basic Attention Token
2022-03-02,0.8120785355567932,Basic Attention Token
2022-03-03,0.8226144313812256,Basic Attention Token
