ds,yhat30,symbol
2022-02-05,4.3419013023376465,Celo
2022-02-06,4.16252326965332,Celo
2022-02-07,4.134489059448242,Celo
2022-02-08,4.223053455352783,Celo
2022-02-09,3.790652275085449,Celo
2022-02-10,3.957350730895996,Celo
2022-02-11,4.06052303314209,Celo
2022-02-12,4.008553504943848,Celo
2022-02-13,4.2106428146362305,Celo
2022-02-14,4.088578224182129,Celo
2022-02-15,4.150062561035156,Celo
2022-02-16,4.173725128173828,Celo
2022-02-17,4.128456115722656,Celo
2022-02-18,3.7969577312469482,Celo
2022-02-19,3.639620542526245,Celo
2022-02-20,3.4827332496643066,Celo
2022-02-21,3.3364579677581787,Celo
2022-02-22,3.211928606033325,Celo
2022-02-23,3.0223228931427,Celo
2022-02-24,3.239549160003662,Celo
2022-02-25,3.0504748821258545,Celo
2022-02-26,2.9030468463897705,Celo
2022-02-27,3.189910888671875,Celo
2022-02-28,3.1119422912597656,Celo
2022-03-01,3.1085760593414307,Celo
2022-03-02,3.1089751720428467,Celo
2022-03-03,3.209913969039917,Celo
