ds,yhat30,symbol
2022-02-04,2.2222766876220703,polygon
2022-02-05,2.142714262008667,polygon
2022-02-06,2.2630016803741455,polygon
2022-02-07,2.147095203399658,polygon
2022-02-08,2.268547534942627,polygon
2022-02-09,2.1523842811584473,polygon
2022-02-10,2.3329248428344727,polygon
2022-02-11,2.507206439971924,polygon
2022-02-12,2.3835530281066895,polygon
2022-02-13,2.5238966941833496,polygon
2022-02-14,2.426345109939575,polygon
2022-02-15,2.391383647918701,polygon
2022-02-16,2.3935694694519043,polygon
2022-02-17,2.3340983390808105,polygon
2022-02-18,2.340393543243408,polygon
2022-02-19,2.25545597076416,polygon
2022-02-20,2.257561206817627,polygon
2022-02-21,2.1605913639068604,polygon
2022-02-22,2.2555723190307617,polygon
2022-02-23,2.220241069793701,polygon
2022-02-24,2.200725555419922,polygon
2022-02-25,2.291585683822632,polygon
2022-02-26,2.2139623165130615,polygon
2022-02-27,2.3957836627960205,polygon
2022-02-28,2.384227991104126,polygon
2022-03-01,2.3552417755126953,polygon
2022-03-02,2.428100824356079,polygon
