ds,yhat30,symbol
2022-02-05,127.66793823242188,Zcash
2022-02-06,126.42139434814453,Zcash
2022-02-07,127.84248352050781,Zcash
2022-02-08,128.2500457763672,Zcash
2022-02-09,129.59136962890625,Zcash
2022-02-10,124.58743286132812,Zcash
2022-02-11,130.48876953125,Zcash
2022-02-12,133.41079711914062,Zcash
2022-02-13,130.33885192871094,Zcash
2022-02-14,129.82382202148438,Zcash
2022-02-15,126.15068817138672,Zcash
2022-02-16,130.20220947265625,Zcash
2022-02-17,124.38565826416016,Zcash
2022-02-18,119.79229736328125,Zcash
2022-02-19,119.26377868652344,Zcash
2022-02-20,112.53338623046875,Zcash
2022-02-21,108.89041137695312,Zcash
2022-02-22,105.12779998779297,Zcash
2022-02-23,106.04167938232422,Zcash
2022-02-24,105.73477172851562,Zcash
2022-02-25,108.84961700439453,Zcash
2022-02-26,107.19600677490234,Zcash
2022-02-27,109.28392791748047,Zcash
2022-02-28,110.9511489868164,Zcash
2022-03-01,106.22941589355469,Zcash
2022-03-02,104.21875,Zcash
2022-03-03,105.14891052246094,Zcash
