ds,yhat30,symbol
2022-02-05,167.75912475585938,Quant
2022-02-06,175.2880859375,Quant
2022-02-07,178.11166381835938,Quant
2022-02-08,169.84799194335938,Quant
2022-02-09,162.90162658691406,Quant
2022-02-10,151.728759765625,Quant
2022-02-11,147.22787475585938,Quant
2022-02-12,154.2521514892578,Quant
2022-02-13,147.22579956054688,Quant
2022-02-14,144.1708221435547,Quant
2022-02-15,147.12338256835938,Quant
2022-02-16,162.2289276123047,Quant
2022-02-17,144.52008056640625,Quant
2022-02-18,134.07937622070312,Quant
2022-02-19,120.55403137207031,Quant
2022-02-20,103.78961181640625,Quant
2022-02-21,99.07352447509766,Quant
2022-02-22,92.98721313476562,Quant
2022-02-23,99.28372192382812,Quant
2022-02-24,95.87354278564453,Quant
2022-02-25,100.20166778564453,Quant
2022-02-26,95.52964782714844,Quant
2022-02-27,90.99452209472656,Quant
2022-02-28,94.0914535522461,Quant
2022-03-01,89.26349639892578,Quant
2022-03-02,84.41349792480469,Quant
2022-03-03,84.34143829345703,Quant
