ds,yhat30,symbol
2022-02-05,21.859161376953125,Neo
2022-02-06,20.88295555114746,Neo
2022-02-07,20.57318115234375,Neo
2022-02-08,20.408897399902344,Neo
2022-02-09,20.248804092407227,Neo
2022-02-10,19.816213607788086,Neo
2022-02-11,20.24582290649414,Neo
2022-02-12,20.127704620361328,Neo
2022-02-13,21.407625198364258,Neo
2022-02-14,21.156780242919922,Neo
2022-02-15,21.719465255737305,Neo
2022-02-16,20.40024185180664,Neo
2022-02-17,20.89961814880371,Neo
2022-02-18,20.05236053466797,Neo
2022-02-19,19.30414581298828,Neo
2022-02-20,17.138641357421875,Neo
2022-02-21,16.61285400390625,Neo
2022-02-22,16.401689529418945,Neo
2022-02-23,15.965577125549316,Neo
2022-02-24,16.225967407226562,Neo
2022-02-25,16.50764274597168,Neo
2022-02-26,16.251956939697266,Neo
2022-02-27,17.236698150634766,Neo
2022-02-28,17.372509002685547,Neo
2022-03-01,17.88762664794922,Neo
2022-03-02,16.69347381591797,Neo
2022-03-03,17.28997802734375,Neo
