ds,yhat30,symbol
2022-02-05,2.3343024253845215,Enjin Coin
2022-02-06,2.36920166015625,Enjin Coin
2022-02-07,2.097808599472046,Enjin Coin
2022-02-08,1.9749540090560913,Enjin Coin
2022-02-09,1.9563051462173462,Enjin Coin
2022-02-10,1.8824677467346191,Enjin Coin
2022-02-11,2.247556209564209,Enjin Coin
2022-02-12,2.1131348609924316,Enjin Coin
2022-02-13,2.168825626373291,Enjin Coin
2022-02-14,2.363922357559204,Enjin Coin
2022-02-15,2.341867685317993,Enjin Coin
2022-02-16,2.256725788116455,Enjin Coin
2022-02-17,2.1722664833068848,Enjin Coin
2022-02-18,2.134082794189453,Enjin Coin
2022-02-19,1.9222118854522705,Enjin Coin
2022-02-20,1.597999095916748,Enjin Coin
2022-02-21,1.428093671798706,Enjin Coin
2022-02-22,1.3733470439910889,Enjin Coin
2022-02-23,1.5062543153762817,Enjin Coin
2022-02-24,1.477895736694336,Enjin Coin
2022-02-25,1.5447003841400146,Enjin Coin
2022-02-26,1.7526379823684692,Enjin Coin
2022-02-27,1.749392032623291,Enjin Coin
2022-02-28,1.9728840589523315,Enjin Coin
2022-03-01,1.9407702684402466,Enjin Coin
2022-03-02,2.0839242935180664,Enjin Coin
2022-03-03,2.0721936225891113,Enjin Coin
