ds,yhat30,symbol
2022-02-05,0.09059416502714157,XDC Network
2022-02-06,0.09336341172456741,XDC Network
2022-02-07,0.08772676438093185,XDC Network
2022-02-08,0.08842125535011292,XDC Network
2022-02-09,0.08646111935377121,XDC Network
2022-02-10,0.09031355381011963,XDC Network
2022-02-11,0.09333792328834534,XDC Network
2022-02-12,0.09636394679546356,XDC Network
2022-02-13,0.09254945814609528,XDC Network
2022-02-14,0.0900520533323288,XDC Network
2022-02-15,0.09298037737607956,XDC Network
2022-02-16,0.09426317363977432,XDC Network
2022-02-17,0.09100760519504547,XDC Network
2022-02-18,0.08773889392614365,XDC Network
2022-02-19,0.09109389781951904,XDC Network
2022-02-20,0.08850356191396713,XDC Network
2022-02-21,0.08265992254018784,XDC Network
2022-02-22,0.08037430793046951,XDC Network
2022-02-23,0.08505038172006607,XDC Network
2022-02-24,0.08481983095407486,XDC Network
2022-02-25,0.08580541610717773,XDC Network
2022-02-26,0.08638109266757965,XDC Network
2022-02-27,0.08257938176393509,XDC Network
2022-02-28,0.0815555676817894,XDC Network
2022-03-01,0.08266493678092957,XDC Network
2022-03-02,0.08689285069704056,XDC Network
2022-03-03,0.08135206252336502,XDC Network
