ds,yhat30,symbol
2022-02-05,110.33415222167969,Bitcoin SV
2022-02-06,109.04971313476562,Bitcoin SV
2022-02-07,106.61222839355469,Bitcoin SV
2022-02-08,109.72425842285156,Bitcoin SV
2022-02-09,108.33775329589844,Bitcoin SV
2022-02-10,108.76258850097656,Bitcoin SV
2022-02-11,112.81251525878906,Bitcoin SV
2022-02-12,113.21560668945312,Bitcoin SV
2022-02-13,111.5390625,Bitcoin SV
2022-02-14,113.95622253417969,Bitcoin SV
2022-02-15,113.20748901367188,Bitcoin SV
2022-02-16,111.593994140625,Bitcoin SV
2022-02-17,108.92195129394531,Bitcoin SV
2022-02-18,110.11625671386719,Bitcoin SV
2022-02-19,109.87165832519531,Bitcoin SV
2022-02-20,103.16112518310547,Bitcoin SV
2022-02-21,100.19967651367188,Bitcoin SV
2022-02-22,101.7000732421875,Bitcoin SV
2022-02-23,100.64508819580078,Bitcoin SV
2022-02-24,98.65951538085938,Bitcoin SV
2022-02-25,99.69751739501953,Bitcoin SV
2022-02-26,100.86002349853516,Bitcoin SV
2022-02-27,98.17485046386719,Bitcoin SV
2022-02-28,103.1049575805664,Bitcoin SV
2022-03-01,101.19526672363281,Bitcoin SV
2022-03-02,101.22897338867188,Bitcoin SV
2022-03-03,100.05089569091797,Bitcoin SV
