ds,yhat30,symbol
2022-02-05,34.306976318359375,Helium
2022-02-06,37.57547378540039,Helium
2022-02-07,35.941864013671875,Helium
2022-02-08,37.12920379638672,Helium
2022-02-09,35.69265365600586,Helium
2022-02-10,35.92221450805664,Helium
2022-02-11,35.97746658325195,Helium
2022-02-12,36.506710052490234,Helium
2022-02-13,34.080230712890625,Helium
2022-02-14,34.03614807128906,Helium
2022-02-15,36.4108772277832,Helium
2022-02-16,31.81026268005371,Helium
2022-02-17,33.731048583984375,Helium
2022-02-18,35.92279052734375,Helium
2022-02-19,34.76454544067383,Helium
2022-02-20,36.10216522216797,Helium
2022-02-21,35.19466018676758,Helium
2022-02-22,32.50774383544922,Helium
2022-02-23,33.686424255371094,Helium
2022-02-24,30.086528778076172,Helium
2022-02-25,29.94997215270996,Helium
2022-02-26,32.61824417114258,Helium
2022-02-27,29.446073532104492,Helium
2022-02-28,31.331180572509766,Helium
2022-03-01,34.221717834472656,Helium
2022-03-02,29.570451736450195,Helium
2022-03-03,31.70867919921875,Helium
