ds,yhat30,symbol
2022-02-05,1.6649577617645264,1inch
2022-02-06,1.4250903129577637,1inch
2022-02-07,1.3495337963104248,1inch
2022-02-08,1.4665560722351074,1inch
2022-02-09,1.3927419185638428,1inch
2022-02-10,1.4850362539291382,1inch
2022-02-11,1.457412838935852,1inch
2022-02-12,1.5409924983978271,1inch
2022-02-13,1.4260741472244263,1inch
2022-02-14,1.379162073135376,1inch
2022-02-15,1.4139420986175537,1inch
2022-02-16,1.2880436182022095,1inch
2022-02-17,1.3183506727218628,1inch
2022-02-18,1.2325751781463623,1inch
2022-02-19,1.2727785110473633,1inch
2022-02-20,1.0667972564697266,1inch
2022-02-21,0.9209260940551758,1inch
2022-02-22,1.0982550382614136,1inch
2022-02-23,0.9420456290245056,1inch
2022-02-24,0.9736453294754028,1inch
2022-02-25,0.9629424214363098,1inch
2022-02-26,0.9192769527435303,1inch
2022-02-27,0.9720858335494995,1inch
2022-02-28,0.8933094143867493,1inch
2022-03-01,0.8844369649887085,1inch
2022-03-02,0.951812207698822,1inch
2022-03-03,0.9590908288955688,1inch
