ds,yhat30,symbol
2022-02-04,22.488510131835938,polkadot
2022-02-05,21.543621063232422,polkadot
2022-02-06,18.954652786254883,polkadot
2022-02-07,18.488317489624023,polkadot
2022-02-08,18.28314208984375,polkadot
2022-02-09,15.661946296691895,polkadot
2022-02-10,15.365277290344238,polkadot
2022-02-11,15.85139274597168,polkadot
2022-02-12,16.31533432006836,polkadot
2022-02-13,20.66849136352539,polkadot
2022-02-14,21.85199737548828,polkadot
2022-02-15,19.927555084228516,polkadot
2022-02-16,20.77334213256836,polkadot
2022-02-17,18.204269409179688,polkadot
2022-02-18,17.153976440429688,polkadot
2022-02-19,13.693719863891602,polkadot
2022-02-20,13.728066444396973,polkadot
2022-02-21,12.132845878601074,polkadot
2022-02-22,10.056755065917969,polkadot
2022-02-23,9.193390846252441,polkadot
2022-02-24,10.580759048461914,polkadot
2022-02-25,10.638376235961914,polkadot
2022-02-26,10.704869270324707,polkadot
2022-02-27,10.327644348144531,polkadot
2022-02-28,9.612199783325195,polkadot
2022-03-01,11.263345718383789,polkadot
2022-03-02,10.88723373413086,polkadot
