ds,yhat30,symbol
2022-02-05,115.05731201171875,Dash
2022-02-06,121.30863952636719,Dash
2022-02-07,122.65049743652344,Dash
2022-02-08,126.24736022949219,Dash
2022-02-09,126.46487426757812,Dash
2022-02-10,123.87324523925781,Dash
2022-02-11,118.09942626953125,Dash
2022-02-12,122.17393493652344,Dash
2022-02-13,125.18232727050781,Dash
2022-02-14,120.27288818359375,Dash
2022-02-15,117.40225219726562,Dash
2022-02-16,119.348388671875,Dash
2022-02-17,116.31393432617188,Dash
2022-02-18,111.92489624023438,Dash
2022-02-19,110.97285461425781,Dash
2022-02-20,104.31825256347656,Dash
2022-02-21,96.12300109863281,Dash
2022-02-22,94.87026977539062,Dash
2022-02-23,92.40789794921875,Dash
2022-02-24,86.68598937988281,Dash
2022-02-25,81.75031280517578,Dash
2022-02-26,89.87057495117188,Dash
2022-02-27,93.809814453125,Dash
2022-02-28,88.57972717285156,Dash
2022-03-01,86.80743408203125,Dash
2022-03-02,87.20775604248047,Dash
2022-03-03,85.0752944946289,Dash
