Date,Open,High,Low,Close,Volume,Currency
2021-07-08,2.8000000384054147e-05,2.8000000384054147e-05,2.5999999706982635e-05,2.5999999706982635e-05,687151,USD
2021-07-09,2.5999999706982635e-05,2.700000004551839e-05,2.499999936844688e-05,2.5999999706982635e-05,577182,USD
2021-07-10,2.5999999706982635e-05,2.700000004551839e-05,2.5999999706982635e-05,2.5999999706982635e-05,481977,USD
2021-07-11,2.5999999706982635e-05,2.8000000384054147e-05,2.5999999706982635e-05,2.5999999706982635e-05,548759,USD
2021-07-12,2.5999999706982635e-05,2.700000004551839e-05,2.499999936844688e-05,2.5999999706982635e-05,558018,USD
2021-07-13,2.5999999706982635e-05,2.700000004551839e-05,2.4000000848900527e-05,2.4000000848900527e-05,593155,USD
2021-07-14,2.4000000848900527e-05,2.8000000384054147e-05,2.4000000848900527e-05,2.700000004551839e-05,616696,USD
2021-07-15,2.700000004551839e-05,2.700000004551839e-05,2.4000000848900527e-05,2.4000000848900527e-05,364890,USD
2021-07-16,2.4000000848900527e-05,2.499999936844688e-05,2.300000051036477e-05,2.300000051036477e-05,342857,USD
2021-07-17,2.300000051036477e-05,2.4000000848900527e-05,2.2000000171829015e-05,2.300000051036477e-05,393791,USD
2021-07-18,2.300000051036477e-05,2.5999999706982635e-05,2.300000051036477e-05,2.499999936844688e-05,473762,USD
2021-07-19,2.499999936844688e-05,2.9999999242136255e-05,2.2000000171829015e-05,2.4000000848900527e-05,1126092,USD
2021-07-20,2.4000000848900527e-05,2.4000000848900527e-05,1.700000029813964e-05,1.8999999156221747e-05,6843895,USD
2021-07-21,1.8999999156221747e-05,2.2000000171829015e-05,1.8000000636675395e-05,1.9999999494757503e-05,4455563,USD
2021-07-22,1.9999999494757503e-05,1.9999999494757503e-05,1.9999999494757503e-05,1.9999999494757503e-05,1820957,USD
2021-07-23,1.9999999494757503e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.8999999156221747e-05,1265647,USD
2021-07-24,1.8999999156221747e-05,2.2000000171829015e-05,1.8999999156221747e-05,1.9999999494757503e-05,1814368,USD
2021-07-25,1.9999999494757503e-05,2.2000000171829015e-05,1.9999999494757503e-05,2.099999983329326e-05,1392200,USD
2021-07-26,2.099999983329326e-05,2.8000000384054147e-05,2.099999983329326e-05,2.499999936844688e-05,4742335,USD
2021-07-27,2.499999936844688e-05,2.499999936844688e-05,2.2000000171829015e-05,2.2000000171829015e-05,3286679,USD
2021-07-28,2.300000051036477e-05,2.300000051036477e-05,2.2000000171829015e-05,2.2000000171829015e-05,1416692,USD
2021-07-29,2.2000000171829015e-05,2.300000051036477e-05,2.2000000171829015e-05,2.2000000171829015e-05,1182047,USD
2021-07-30,2.2000000171829015e-05,3.9999998989515007e-05,2.2000000171829015e-05,3.300000025774352e-05,19734188,USD
2021-07-31,3.300000025774352e-05,3.899999865097925e-05,3.199999991920777e-05,3.5000000934815034e-05,7799023,USD
2021-08-01,3.5000000934815034e-05,3.5000000934815034e-05,3.199999991920777e-05,3.300000025774352e-05,3355277,USD
2021-08-02,3.300000025774352e-05,4.600000102072954e-05,3.300000025774352e-05,4.5000000682193786e-05,19811148,USD
2021-08-03,4.5000000682193786e-05,5.199999941396527e-05,4.099999932805076e-05,4.400000034365803e-05,17419332,USD
2021-08-04,4.5000000682193786e-05,5.199999941396527e-05,4.3000000005122274e-05,4.999999873689376e-05,17090060,USD
2021-08-05,4.999999873689376e-05,7.300000288523734e-05,4.999999873689376e-05,7.100000220816582e-05,35175593,USD
2021-08-06,7.100000220816582e-05,8.499999967170879e-05,4.999999873689376e-05,6.0999998822808266e-05,225951414,USD
2021-08-07,6.0999998822808266e-05,6.199999916134402e-05,5.2999999752501026e-05,5.500000042957254e-05,50492758,USD
2021-08-08,5.500000042957254e-05,5.6000000768108293e-05,5.199999941396527e-05,5.199999941396527e-05,16790742,USD
2021-08-09,5.199999941396527e-05,5.6000000768108293e-05,5.199999941396527e-05,5.400000009103678e-05,14823099,USD
2021-08-10,5.400000009103678e-05,5.500000042957254e-05,5.199999941396527e-05,5.199999941396527e-05,8923649,USD
2021-08-11,5.199999941396527e-05,5.400000009103678e-05,4.8999998398358e-05,5.0999999075429514e-05,18638281,USD
2021-08-12,5.0999999075429514e-05,5.0999999075429514e-05,4.600000102072954e-05,4.70000013592653e-05,9585728,USD
2021-08-13,4.70000013592653e-05,5.700000110664405e-05,4.70000013592653e-05,5.0999999075429514e-05,11325489,USD
2021-08-14,4.999999873689376e-05,5.199999941396527e-05,4.8999998398358e-05,5.0999999075429514e-05,7312813,USD
2021-08-15,5.0999999075429514e-05,5.400000009103678e-05,5.0999999075429514e-05,5.0999999075429514e-05,8870556,USD
2021-08-16,5.0999999075429514e-05,6.70000008540228e-05,5.0999999075429514e-05,5.900000178371556e-05,40488048,USD
2021-08-17,5.900000178371556e-05,6.199999916134402e-05,5.199999941396527e-05,5.2999999752501026e-05,16785525,USD
2021-08-18,5.2999999752501026e-05,5.6000000768108293e-05,5.0999999075429514e-05,5.2999999752501026e-05,8973297,USD
2021-08-19,5.2999999752501026e-05,5.900000178371556e-05,5.2999999752501026e-05,5.700000110664405e-05,13385926,USD
2021-08-20,5.700000110664405e-05,8.199999865610152e-05,5.700000110664405e-05,8.199999865610152e-05,69910977,USD
2021-08-21,8.199999865610152e-05,9.600000339560211e-05,7.400000322377309e-05,8.299999899463728e-05,155470855,USD
2021-08-22,8.299999899463728e-05,8.399999933317304e-05,7.699999696342275e-05,8.299999899463728e-05,30901185,USD
2021-08-23,8.299999899463728e-05,8.499999967170879e-05,7.79999973019585e-05,7.999999797903001e-05,18862864,USD
2021-08-24,7.999999797903001e-05,7.999999797903001e-05,7.200000254670158e-05,7.200000254670158e-05,16006175,USD
2021-08-25,7.200000254670158e-05,9.300000237999484e-05,7.200000254670158e-05,7.999999797903001e-05,49295462,USD
2021-08-26,7.999999797903001e-05,7.999999797903001e-05,7.400000322377309e-05,7.599999662488699e-05,14919391,USD
2021-08-27,7.599999662488699e-05,9.40000027185306e-05,7.400000322377309e-05,9.40000027185306e-05,30952675,USD
2021-08-28,9.40000027185306e-05,0.00016199999663513154,9.100000170292333e-05,0.00015700000221841037,444153739,USD
2021-08-29,0.000155999994603917,0.00024199999461416155,0.00013800000306218863,0.00015900000289548188,753133602,USD
2021-08-30,0.00015999999595806003,0.00019099999917671084,0.0001500000071246177,0.00017299999308306724,272728968,USD
2021-08-31,0.00017299999308306724,0.0001939999929163605,0.00016599999798927456,0.00017299999308306724,152948790,USD
