Date,Open,High,Low,Close,Volume,Currency
2019-09-20,1.0013929605484009,1.0069650411605835,0.9989449977874756,1.0014640092849731,255936,USD
2019-09-21,1.0013200044631958,1.007051944732666,1.00006902217865,1.0019840002059937,172854,USD
2019-09-22,1.0023460388183594,1.00701105594635,0.998557984828949,1.0031139850616455,150590,USD
2019-09-23,1.0035909414291382,1.0127580165863037,0.9995449781417847,1.002431035041809,1532224,USD
2019-09-24,1.002344012260437,1.0598200559616089,0.9948580265045166,1.007416009902954,4110761,USD
2019-09-25,1.006296992301941,1.0100140571594238,0.9967989921569824,1.0057419538497925,909108,USD
2019-09-26,1.0055689811706543,1.025264024734497,0.9977920055389404,1.0050580501556396,1413787,USD
2019-09-27,1.0048069953918457,1.011309027671814,1.000270962715149,1.008357048034668,443785,USD
2019-09-28,1.0083149671554565,1.012516975402832,0.9946479797363281,1.0022779703140259,366418,USD
2019-09-29,1.002782940864563,1.0196290016174316,1.0009870529174805,1.0034890174865723,269667,USD
2019-09-30,1.0034890174865723,1.0170979499816895,0.9961879849433899,1.0034500360488892,756625,USD
2019-10-01,1.0035940408706665,1.0114829540252686,0.9969310164451599,1.0042270421981812,886134,USD
2019-10-02,1.0042270421981812,1.0073519945144653,0.999442994594574,1.0030839443206787,570248,USD
2019-10-03,1.0030839443206787,1.0090440511703491,0.9971140027046204,1.0029319524765015,416832,USD
2019-10-04,1.0027990341186523,1.0124709606170654,1.0002249479293823,1.0043909549713135,138481,USD
2019-10-05,1.0043909549713135,1.0088260173797607,0.996832013130188,1.001574993133545,147865,USD
2019-10-06,1.0015909671783447,1.0223499536514282,0.9984470009803772,1.0143660306930542,349256,USD
2019-10-07,1.0135610103607178,1.0168559551239014,0.9949160218238831,1.0036200284957886,693687,USD
2019-10-08,1.003227949142456,1.008404016494751,0.9996050000190735,1.0057179927825928,643230,USD
2019-10-09,1.0057179927825928,1.0097559690475464,0.9944249987602234,1.0040119886398315,3360167,USD
2019-10-10,1.0034879446029663,1.004807949066162,0.9966890215873718,1.0000890493392944,508888,USD
2019-10-11,1.000288963317871,1.0140719413757324,0.9896950125694275,1.0092849731445312,1670363,USD
2019-10-12,1.0095210075378418,1.0128690004348755,0.9999309778213501,1.0034830570220947,1919848,USD
2019-10-13,1.003519058227539,1.0156580209732056,1.0000959634780884,1.0040860176086426,2979555,USD
2019-10-14,1.0040860176086426,1.0078179836273193,0.9926930069923401,1.0030100345611572,3424847,USD
2019-10-15,1.003039002418518,1.013659954071045,0.9974880218505859,1.00409996509552,4316438,USD
2019-10-16,1.00409996509552,1.0104899406433105,1.0001920461654663,1.0059720277786255,9845326,USD
2019-10-17,1.005977988243103,1.0086179971694946,1.0016340017318726,1.0035929679870605,10052146,USD
2019-10-18,1.0041520595550537,1.0150829553604126,1.0006940364837646,1.0021779537200928,11230517,USD
2019-10-19,1.002621054649353,1.009376049041748,0.9983159899711609,1.0060399770736694,13314757,USD
2019-10-20,1.0058139562606812,1.0083489418029785,0.9969170093536377,1.0010809898376465,11806045,USD
2019-10-21,1.0011290311813354,1.007112979888916,0.9988009929656982,1.0025429725646973,3976648,USD
2019-10-22,1.0022000074386597,1.0087449550628662,1.0004969835281372,1.003883957862854,4428319,USD
2019-10-23,1.003538966178894,1.0365519523620605,1.001358985900879,1.0032089948654175,7844524,USD
2019-10-24,1.0028129816055298,1.0093029737472534,1.0020780563354492,1.0073130130767822,5361020,USD
2019-10-25,1.0073130130767822,1.0089600086212158,0.9737470149993896,1.000643014907837,14491067,USD
2019-10-26,1.0001749992370605,1.0147409439086914,0.96390300989151,1.0001180171966553,28625935,USD
2019-10-27,1.0001180171966553,1.0101200342178345,0.974058985710144,1.0021439790725708,16315121,USD
2019-10-28,1.0008150339126587,1.0088030099868774,0.9750040173530579,1.0015850067138672,12768180,USD
2019-10-29,1.0015850067138672,1.0150350332260132,0.9916239976882935,1.0001640319824219,14996154,USD
2019-10-30,1.000931978225708,1.0073570013046265,0.9966999888420105,1.0048569440841675,11523466,USD
