Date,Open,High,Low,Close,Volume,Currency
2020-08-01,0.0,0.0,0.0,0.0,1604789,USD
2020-08-02,0.0,0.0,0.0,0.0,193098,USD
2020-08-03,0.0,0.0,0.0,0.0,129225,USD
2020-08-04,0.0,0.0,0.0,0.0,19717,USD
2020-08-05,0.0,0.0,0.0,0.0,26869,USD
2020-08-06,0.0,0.0,0.0,0.0,8708,USD
2020-08-07,0.0,0.0,0.0,0.0,17529,USD
2020-08-08,0.0,0.0,0.0,0.0,13773,USD
2020-08-09,0.0,0.0,0.0,0.0,5190,USD
2020-08-10,0.0,0.0,0.0,0.0,6105,USD
2020-08-11,0.0,0.0,0.0,0.0,2896,USD
2020-08-12,0.0,0.0,0.0,0.0,1868,USD
2020-08-13,0.0,0.0,0.0,0.0,1723,USD
2020-08-14,0.0,0.0,0.0,0.0,3567,USD
2020-08-15,0.0,0.0,0.0,0.0,1479,USD
2020-08-16,0.0,0.0,0.0,0.0,506,USD
2020-08-17,0.0,0.0,0.0,0.0,543,USD
2020-08-18,0.0,0.0,0.0,0.0,153,USD
2020-08-19,0.0,0.0,0.0,0.0,3411,USD
2020-08-20,0.0,0.0,0.0,0.0,2058,USD
2020-08-21,0.0,0.0,0.0,0.0,4894,USD
2020-08-22,0.0,0.0,0.0,0.0,8019,USD
2020-08-23,0.0,0.0,0.0,0.0,763,USD
2020-08-24,0.0,0.0,0.0,0.0,32,USD
2020-08-25,0.0,0.0,0.0,0.0,377,USD
2020-08-26,0.0,0.0,0.0,0.0,595,USD
2020-08-27,0.0,0.0,0.0,0.0,2404,USD
2020-08-28,0.0,0.0,0.0,0.0,7426,USD
2020-08-29,0.0,0.0,0.0,0.0,4191,USD
2020-08-30,0.0,0.0,0.0,0.0,40609,USD
2020-08-31,0.0,0.0,0.0,0.0,6653,USD
2020-09-01,0.0,0.0,0.0,0.0,16378,USD
2020-09-02,0.0,0.0,0.0,0.0,61769,USD
2020-09-03,0.0,0.0,0.0,0.0,70619,USD
2020-09-04,0.0,0.0,0.0,0.0,36623,USD
2020-09-05,0.0,0.0,0.0,0.0,12080,USD
2020-09-06,0.0,0.0,0.0,0.0,15529,USD
2020-09-07,0.0,0.0,0.0,0.0,5673,USD
2020-09-08,0.0,0.0,0.0,0.0,4343,USD
2020-09-09,0.0,0.0,0.0,0.0,2993,USD
2020-09-10,0.0,0.0,0.0,0.0,656,USD
2020-09-11,0.0,0.0,0.0,0.0,79,USD
2020-09-12,0.0,0.0,0.0,0.0,728,USD
2020-09-13,0.0,0.0,0.0,0.0,697,USD
2020-09-14,0.0,0.0,0.0,0.0,883,USD
2020-09-15,0.0,0.0,0.0,0.0,429,USD
2020-09-16,0.0,0.0,0.0,0.0,101,USD
2020-09-17,0.0,0.0,0.0,0.0,1301,USD
2020-09-18,0.0,0.0,0.0,0.0,290,USD
2020-09-19,0.0,0.0,0.0,0.0,3568,USD
2020-09-20,0.0,0.0,0.0,0.0,2796,USD
2020-09-21,0.0,0.0,0.0,0.0,1881,USD
2020-09-22,0.0,0.0,0.0,0.0,468,USD
2020-09-23,0.0,0.0,0.0,0.0,505,USD
2020-09-24,0.0,0.0,0.0,0.0,172,USD
2020-09-25,0.0,0.0,0.0,0.0,206,USD
2020-09-26,0.0,0.0,0.0,0.0,249,USD
2020-09-27,0.0,0.0,0.0,0.0,2378,USD
2020-09-28,0.0,0.0,0.0,0.0,640,USD
2020-09-29,0.0,0.0,0.0,0.0,250,USD
2020-09-30,0.0,0.0,0.0,0.0,512,USD
2020-10-01,0.0,0.0,0.0,0.0,305,USD
2020-10-02,0.0,0.0,0.0,0.0,8948,USD
2020-10-03,0.0,0.0,0.0,0.0,9065,USD
2020-10-04,0.0,0.0,0.0,0.0,9203,USD
2020-10-05,0.0,0.0,0.0,0.0,2628,USD
2020-10-06,0.0,0.0,0.0,0.0,3932,USD
2020-10-07,0.0,0.0,0.0,0.0,5086,USD
2020-10-08,0.0,0.0,0.0,0.0,748,USD
2020-10-09,0.0,0.0,0.0,0.0,1197,USD
2020-10-10,0.0,0.0,0.0,0.0,304,USD
2020-10-11,0.0,0.0,0.0,0.0,10,USD
2020-10-12,0.0,0.0,0.0,0.0,109,USD
2020-10-13,0.0,0.0,0.0,0.0,1214,USD
2020-10-14,0.0,0.0,0.0,0.0,53,USD
2020-10-15,0.0,0.0,0.0,0.0,25,USD
2020-10-16,0.0,0.0,0.0,0.0,179,USD
2020-10-17,0.0,0.0,0.0,0.0,45,USD
2020-10-18,0.0,0.0,0.0,0.0,4,USD
2020-10-19,0.0,0.0,0.0,0.0,58,USD
2020-10-20,0.0,0.0,0.0,0.0,514,USD
2020-10-21,0.0,0.0,0.0,0.0,534,USD
2020-10-22,0.0,0.0,0.0,0.0,28,USD
2020-10-23,0.0,0.0,0.0,0.0,0,USD
2020-10-24,0.0,0.0,0.0,0.0,0,USD
2020-10-25,0.0,0.0,0.0,0.0,0,USD
2020-10-26,0.0,0.0,0.0,0.0,0,USD
2020-10-27,0.0,0.0,0.0,0.0,0,USD
2020-10-28,0.0,0.0,0.0,0.0,460,USD
2020-10-29,0.0,0.0,0.0,0.0,13,USD
2020-10-30,0.0,0.0,0.0,0.0,84,USD
2020-10-31,0.0,0.0,0.0,0.0,171,USD
2020-11-01,0.0,0.0,0.0,0.0,1,USD
2020-11-02,0.0,0.0,0.0,0.0,662,USD
2020-11-03,0.0,0.0,0.0,0.0,429,USD
2020-11-04,0.0,0.0,0.0,0.0,36,USD
2020-11-05,0.0,0.0,0.0,0.0,199,USD
2020-11-06,0.0,0.0,0.0,0.0,11,USD
2020-11-07,0.0,0.0,0.0,0.0,0,USD
2020-11-08,0.0,0.0,0.0,0.0,0,USD
2020-11-09,0.0,0.0,0.0,0.0,62,USD
2020-11-10,0.0,0.0,0.0,0.0,0,USD
2020-11-11,0.0,0.0,0.0,0.0,0,USD
2020-11-12,0.0,0.0,0.0,0.0,1374,USD
2020-11-13,0.0,0.0,0.0,0.0,713,USD
2020-11-14,0.0,0.0,0.0,0.0,136,USD
2020-11-15,0.0,0.0,0.0,0.0,10,USD
2020-11-16,0.0,0.0,0.0,0.0,36,USD
2020-11-17,0.0,0.0,0.0,0.0,9,USD
2020-11-18,0.0,0.0,0.0,0.0,9,USD
2020-11-19,0.0,0.0,0.0,0.0,2,USD
2020-11-20,0.0,0.0,0.0,0.0,158,USD
2020-11-21,0.0,0.0,0.0,0.0,60,USD
2020-11-22,0.0,0.0,0.0,0.0,83,USD
2020-11-23,0.0,0.0,0.0,0.0,0,USD
2020-11-24,0.0,0.0,0.0,0.0,0,USD
2020-11-25,0.0,0.0,0.0,0.0,0,USD
2020-11-26,0.0,0.0,0.0,0.0,0,USD
2020-11-27,0.0,0.0,0.0,0.0,9,USD
2020-11-28,0.0,0.0,0.0,0.0,1380,USD
