Date,Open,High,Low,Close,Volume,Currency
2019-07-25,0.5983,0.6148,0.586,0.6102,4753925,USD
2019-07-26,0.6103,0.7111,0.594,0.6503,8947342,USD
2019-07-27,0.6501,0.6673,0.5728,0.5788,9094853,USD
2019-07-28,0.5788,0.5992,0.5584,0.5759,11048324,USD
2019-07-29,0.577,0.5934,0.5546,0.571,11034328,USD
2019-07-30,0.5708,0.5893,0.5566,0.5667,11207379,USD
2019-07-31,0.5668,0.5777,0.5589,0.5668,11257718,USD
2019-08-01,0.5668,0.5694,0.5093,0.5602,12102903,USD
2019-08-02,0.5618,0.8824,0.5536,0.8094,27460100,USD
2019-08-03,0.8094,0.8568,0.7391,0.7438,12219423,USD
2019-08-04,0.7438,0.7611,0.6963,0.7019,9368573,USD
2019-08-05,0.7019,0.8026,0.6628,0.791,9667012,USD
2019-08-06,0.791,0.8013,0.6908,0.7027,9262630,USD
2019-08-07,0.7028,0.7259,0.6815,0.691,9382571,USD
2019-08-08,0.691,0.774,0.6584,0.7278,9698691,USD
2019-08-09,0.7273,0.8333,0.7162,0.7933,5782171,USD
2019-08-10,0.7933,0.8611,0.7613,0.8104,3420952,USD
2019-08-11,0.8107,0.8765,0.8104,0.8258,2111118,USD
2019-08-12,0.8258,0.842,0.7701,0.8039,1606355,USD
2019-08-13,0.804,0.8433,0.7842,0.8102,1073541,USD
2019-08-14,0.8102,0.8484,0.7121,0.7187,1818065,USD
2019-08-15,0.7185,0.7746,0.6451,0.7084,2100275,USD
2019-08-16,0.7084,0.7288,0.6764,0.6773,1511960,USD
2019-08-17,0.6773,0.7148,0.6709,0.6841,859875,USD
2019-08-18,0.6841,0.6953,0.6649,0.6776,1266415,USD
2019-08-19,0.6776,0.6779,0.6496,0.6549,1242959,USD
2019-08-20,0.6549,0.6674,0.6033,0.6259,1466471,USD
2019-08-21,0.6259,0.6273,0.5601,0.568,1581260,USD
2019-08-22,0.5679,0.5911,0.5327,0.573,1487223,USD
2019-08-23,0.573,0.589,0.5475,0.5748,1553900,USD
2019-08-24,0.5747,0.5787,0.5432,0.5782,1223827,USD
2019-08-25,0.5784,0.5809,0.5304,0.5387,1057404,USD
2019-08-26,0.5387,0.5592,0.5206,0.5207,1363365,USD
2019-08-27,0.5206,0.5538,0.5096,0.5231,1380417,USD
2019-08-28,0.5231,0.535,0.4306,0.4392,1568010,USD
2019-08-29,0.4375,0.4462,0.3935,0.3998,1803799,USD
2019-08-30,0.3999,0.4253,0.3974,0.4168,1525190,USD
2019-08-31,0.4168,0.4322,0.3924,0.4083,1280931,USD
2019-09-01,0.4083,0.418,0.3793,0.3891,1325947,USD
2019-09-02,0.3891,0.394,0.3726,0.3935,1617154,USD
2019-09-03,0.3935,0.4047,0.3657,0.3684,1226677,USD
2019-09-04,0.3681,0.3819,0.3433,0.3466,1398363,USD
2019-09-05,0.3465,0.3944,0.3381,0.3894,1640644,USD
2019-09-06,0.3872,0.4185,0.3416,0.3458,1943752,USD
2019-09-07,0.3458,0.3872,0.3391,0.3689,1600472,USD
2019-09-08,0.3688,0.3854,0.3512,0.3853,1370188,USD
2019-09-09,0.3853,0.3892,0.3533,0.3686,1646317,USD
2019-09-10,0.3685,0.3941,0.3577,0.365,1401992,USD
2019-09-11,0.365,0.3924,0.3422,0.3487,1499920,USD
2019-09-12,0.3487,0.3503,0.3097,0.3191,1532270,USD
2019-09-13,0.319,0.3674,0.3024,0.3181,1376913,USD
2019-09-14,0.3181,0.3415,0.3019,0.3205,1277581,USD
2019-09-15,0.3206,0.3409,0.3063,0.3279,1489710,USD
2019-09-16,0.328,0.3397,0.3141,0.3219,1192233,USD
2019-09-17,0.3218,0.3389,0.3099,0.3193,1245056,USD
2019-09-18,0.3193,0.3598,0.3164,0.3404,1581022,USD
2019-09-19,0.3404,0.3426,0.3085,0.3218,1391215,USD
2019-09-20,0.3217,0.3295,0.3158,0.3208,1062053,USD
2019-09-21,0.3206,0.3252,0.3142,0.3155,883519,USD
2019-09-22,0.3155,0.322,0.2965,0.3,1281957,USD
2019-09-23,0.3,0.3009,0.2673,0.2675,1437102,USD
2019-09-24,0.2671,0.2948,0.1702,0.1923,1775602,USD
2019-09-25,0.1918,0.2397,0.1899,0.2043,2287770,USD
2019-09-26,0.2042,0.2068,0.1674,0.1896,2396981,USD
2019-09-27,0.1896,0.1973,0.1776,0.1892,1995702,USD
2019-09-28,0.1892,0.2078,0.1867,0.2038,1715081,USD
2019-09-29,0.2038,0.2423,0.198,0.2248,2320145,USD
2019-09-30,0.2247,0.2671,0.2136,0.2499,2158538,USD
2019-10-01,0.2498,0.2703,0.2275,0.2324,1958030,USD
2019-10-02,0.2319,0.2404,0.2184,0.2325,1636347,USD
